DATE,COUNTY,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEW_POS_TESTS,NEG_TESTS,NEW_NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_RECOVERED,TOTAL_RECOVERED,NEW_ACTIVE,TOTAL_ACTIVE,NEW_INACTIVE_RECOVERED,TOTAL_INACTIVE_RECOVERED,NEW_HOSPITALIZED,TOTAL_HOSPITALIZED
11-16-20,Hamblen,3085,51,2732,43,353,8,3183,44,29955,164,33138,208,0,56,,,37,411,14,2618,0,131
11-16-20,Hamilton,14797,360,13874,335,923,25,16073,360,184199,1926,200272,2286,1,124,,,274,1816,85,12857,1,497
11-16-20,Hancock,133,2,120,2,13,0,139,2,2379,19,2518,21,0,3,,,2,6,0,124,0,11
11-16-20,Hardeman,2132,13,1975,13,157,0,2368,17,18179,88,20547,105,0,35,,,7,118,6,1979,0,71
11-16-20,Hardin,1630,13,1299,8,331,5,1637,8,15908,58,17545,66,0,25,,,11,146,2,1459,0,33
11-16-20,Hawkins,1662,51,1543,46,119,5,1735,49,15766,319,17501,368,0,31,,,42,258,9,1373,0,81
11-16-20,Haywood,1511,25,1374,19,137,6,1579,22,9150,66,10729,88,0,28,,,20,126,5,1357,0,50
11-16-20,Henderson,1652,33,1312,27,340,6,1850,28,11410,114,13260,142,0,30,,,23,156,10,1466,0,51
11-16-20,Henry,1249,22,1160,19,89,3,1354,20,12698,136,14052,156,0,15,,,16,292,6,942,0,40
11-16-20,Hickman,1018,28,919,25,99,3,1135,25,10034,140,11169,165,1,17,,,26,143,1,858,1,24
11-16-20,Houston,539,6,454,5,85,1,530,6,4594,61,5124,67,0,19,,,2,66,4,454,0,29
11-16-20,Humphreys,606,15,468,13,138,2,582,12,7502,63,8084,75,0,6,,,11,95,4,505,0,16
11-16-20,Jackson,627,16,489,6,138,10,600,7,3453,48,4053,55,0,7,,,13,114,3,506,0,20
11-16-20,Jefferson,1966,52,1674,37,292,15,1979,43,23536,276,25515,319,0,27,,,49,275,3,1664,2,87
11-16-20,Johnson,1335,11,1266,12,69,-1,1361,11,9297,96,10658,107,0,17,,,9,74,2,1244,0,38
11-16-20,Knox,16333,374,15468,358,865,16,17424,398,185227,2442,202651,2840,2,117,,,257,1974,115,14242,4,524
11-16-20,Lake,1114,7,1065,6,49,1,1287,8,7416,77,8703,85,0,5,,,5,99,2,1010,0,9
11-16-20,Lauderdale,1885,39,1589,32,296,7,1841,35,14774,113,16615,148,0,20,,,35,320,4,1545,0,52
11-16-20,Lawrence,2315,62,2109,59,206,3,2387,66,16868,284,19255,350,1,26,,,50,442,11,1847,1,58
11-16-20,Lewis,666,19,642,18,24,1,705,21,6866,123,7571,144,0,9,,,8,102,11,555,0,23
11-16-20,Lincoln,1308,37,1135,26,173,11,1333,30,10726,100,12059,130,0,8,,,36,266,1,1034,0,30
11-16-20,Loudon,2039,33,1965,33,74,0,2205,37,19520,304,21725,341,0,15,,,27,266,6,1758,0,52
11-16-20,Macon,1644,27,1536,27,108,0,1867,33,10101,100,11968,133,0,26,,,25,205,2,1413,0,87
11-16-20,Madison,4697,70,3193,48,1504,22,4286,49,36746,327,41032,376,0,94,,,46,577,24,4026,1,213
11-16-20,Marion,986,18,945,16,41,2,1128,17,9779,131,10907,148,0,15,,,10,72,8,899,0,58
11-16-20,Marshall,1508,36,1476,36,32,0,1694,44,13890,220,15584,264,0,15,,,30,224,6,1269,0,31
11-16-20,Maury,5094,275,4971,276,123,-1,5576,298,42502,1171,48078,1469,0,46,,,210,1071,65,3977,0,137
11-16-20,McMinn,2173,40,2098,35,75,5,2416,37,24210,360,26626,397,0,48,,,31,324,9,1801,0,88
11-16-20,McNairy,1324,9,1049,8,275,1,1418,9,10570,95,11988,104,0,31,,,4,111,5,1182,0,45
11-16-20,Meigs,425,10,418,10,7,0,489,10,4379,56,4868,66,0,10,,,7,63,3,352,0,20
11-16-20,Monroe,1835,46,1768,44,67,2,2043,52,15851,249,17894,301,0,40,,,34,223,12,1572,1,93
11-16-20,Montgomery,5672,179,5009,165,663,14,5729,178,59760,997,65489,1175,2,77,,,141,863,36,4732,1,156
11-16-20,Moore,338,6,287,6,51,0,346,8,3157,23,3503,31,0,2,,,6,44,0,292,0,6
11-16-20,Morgan,579,11,537,9,42,2,607,9,10276,92,10883,101,0,6,,,10,103,1,470,0,11
11-16-20,Obion,2279,32,1906,19,373,13,2187,19,14006,169,16193,188,0,36,,,24,314,8,1929,0,57
11-16-20,Out of State,6178,452,5601,360,577,92,5284,357,386434,5368,391718,5725,1,43,,,416,1761,35,4374,3,138
11-16-20,Overton,1428,13,1186,11,242,2,1444,10,9741,106,11185,116,0,33,,,12,103,1,1292,0,43
11-16-20,Pending,4062,490,3219,408,843,82,3621,430,235481,2997,239102,3427,0,10,,,446,1803,44,2249,0,24
11-16-20,Perry,437,8,407,8,30,0,468,9,4504,21,4972,30,0,18,,,7,53,1,366,0,22
11-16-20,Pickett,345,4,243,2,102,2,305,0,1919,45,2224,45,0,11,,,3,47,1,287,0,13
11-16-20,Polk,602,3,569,4,33,-1,667,4,5117,53,5784,57,1,14,,,-1,43,3,545,2,29
11-16-20,Putnam,5444,109,4783,103,661,6,5963,114,43466,556,49429,670,1,71,,,90,560,18,4813,1,138
11-16-20,Rhea,1438,47,1371,47,67,0,1627,51,14991,197,16618,248,1,28,,,40,179,6,1231,0,55
11-16-20,Roane,2022,48,1934,48,88,0,2222,52,26451,354,28673,406,0,14,,,34,402,14,1606,1,49
11-16-20,Robertson,3255,94,3160,94,95,0,3766,105,25221,466,28987,571,0,46,,,83,436,11,2773,0,197
11-16-20,Rutherford,15530,384,15070,378,460,6,18156,425,126802,2202,144958,2627,0,131,,,268,2079,116,13320,0,303
11-16-20,Scott,764,43,596,28,168,15,650,29,6944,89,7594,118,0,6,,,31,273,12,485,0,24
11-16-20,Sequatchie,462,14,451,13,11,1,502,14,7494,182,7996,196,0,5,,,9,57,5,400,0,16
11-16-20,Sevier,4225,99,4058,96,167,3,4562,100,36165,486,40727,586,0,27,,,80,521,19,3677,1,124
11-16-20,Shelby,43478,818,42404,791,1074,27,52623,889,513808,7485,566431,8374,1,613,,,632,4169,185,38696,6,2320
11-16-20,Smith,1280,11,1165,11,115,0,1522,12,7864,86,9386,98,0,17,,,7,185,4,1078,0,35
11-16-20,Stewart,509,22,445,20,64,2,520,21,4184,37,4704,58,1,14,,,18,104,3,391,1,12
11-16-20,Sullivan,5382,129,4979,126,403,3,5491,141,47248,758,52739,899,0,77,,,59,830,70,4475,10,331
11-16-20,Sumner,8211,216,8054,210,157,6,9395,221,67979,979,77374,1200,2,124,,,163,1321,51,6766,1,459
11-16-20,Tipton,3144,79,2656,59,488,20,3298,61,29037,362,32335,423,0,32,,,63,495,16,2617,0,102
11-16-20,Trousdale,1870,7,1850,6,20,1,1957,6,6312,39,8269,45,0,10,,,6,51,1,1809,0,30
11-16-20,Unicoi,687,26,591,21,96,5,680,23,8500,85,9180,108,0,17,,,23,139,3,531,1,33
11-16-20,Union,651,12,587,12,64,0,667,14,6556,75,7223,89,0,5,,,9,64,3,582,1,21
11-16-20,Van Buren,288,1,261,1,27,0,299,1,3201,67,3500,68,0,2,,,1,54,0,232,0,8
11-16-20,Warren,2073,42,1887,38,186,4,2196,38,19298,320,21494,358,1,16,,,30,426,11,1631,1,27
11-16-20,Washington,5077,147,4811,139,266,8,5455,155,46550,656,52005,811,0,87,,,108,733,39,4257,2,192
11-16-20,Wayne,1712,17,1668,17,44,0,1839,17,7648,67,9487,84,0,8,,,15,65,2,1639,0,22
11-16-20,Weakley,1943,30,1703,21,240,9,1972,19,14456,221,16428,240,0,34,,,22,253,8,1656,0,38
11-16-20,White,1572,43,1413,40,159,3,1840,46,14830,209,16670,255,0,17,,,39,201,4,1354,0,64
11-16-20,Williamson,9815,326,9379,324,436,2,10788,341,102215,1846,113003,2187,0,66,,,242,1723,84,8026,0,154
11-16-20,Wilson,6344,176,6142,169,202,7,7224,185,55593,849,62817,1034,0,69,,,115,962,61,5313,0,148
11-17-20,Anderson,2488,36,2337,14,151,22,2682,17,36932,136,39614,153,2,25,,,-20,429,54,2034,0,61
11-17-20,Bedford,2343,10,2143,10,200,0,2573,11,18412,50,20985,61,0,24,,,-42,348,52,1971,0,56
11-17-20,Benton,669,5,631,5,38,0,686,5,6150,13,6836,18,0,13,,,-16,153,21,503,0,19
11-17-20,Bledsoe,1117,3,1103,2,14,1,1171,2,10113,9,11284,11,0,4,,,-7,41,10,1072,0,22
11-17-20,Blount,4557,90,4379,89,178,1,5050,97,42243,177,47293,274,1,49,,,34,685,55,3823,0,150
11-17-20,Bradley,4498,38,4214,24,284,14,5018,27,34678,143,39696,170,1,30,,,-18,538,55,3930,5,236
11-17-20,Campbell,1363,9,1108,11,255,-2,1278,11,17099,56,18377,67,0,20,,,-4,148,13,1195,1,54
11-17-20,Cannon,631,0,574,1,57,-1,680,3,5683,32,6363,35,0,2,,,-13,125,13,504,0,12
11-17-20,Carroll,1476,1,1216,2,260,-1,1474,2,14262,26,15736,28,0,30,,,-27,204,28,1242,0,53
11-17-20,Carter,2309,15,2172,14,137,1,2428,15,22687,61,25115,76,1,45,,,-37,334,51,1930,1,133
11-17-20,Cheatham,1386,11,1316,10,70,1,1545,13,15569,55,17114,68,0,16,,,-11,164,22,1206,0,40
11-17-20,Chester,901,8,722,5,179,3,932,3,7079,22,8011,25,0,19,,,-6,99,14,783,0,24
11-17-20,Claiborne,673,6,573,6,100,0,684,7,13808,38,14492,45,0,9,,,3,101,3,563,0,25
11-17-20,Clay,485,6,363,1,122,5,432,1,3775,4,4207,5,0,17,,,-2,45,8,423,0,17
11-17-20,Cocke,1470,4,1252,6,218,-2,1408,6,12163,94,13571,100,0,26,,,-10,186,14,1258,0,65
11-17-20,Coffee,2451,40,1994,12,457,28,2517,12,27456,63,29973,75,0,36,,,1,268,39,2147,0,52
11-17-20,Crockett,1067,1,777,1,290,0,939,2,5011,6,5950,8,0,25,,,-10,75,11,967,0,22
11-17-20,Cumberland,2224,0,2123,3,101,-3,2565,1,31307,30,33872,31,2,33,,,-56,350,54,1841,0,87
11-17-20,Davidson,38719,136,38209,124,510,12,47432,153,530295,1792,577727,1945,3,390,,,-375,3503,508,34826,6,1282
11-17-20,Decatur,826,3,662,5,164,-2,845,6,7971,11,8816,17,0,11,,,-13,101,16,714,0,21
11-17-20,Dekalb,996,4,873,5,123,-1,1072,5,11129,10,12201,15,1,20,,,-17,187,20,789,0,32
11-17-20,Dickson,2461,7,2037,8,424,-1,2601,14,20346,61,22947,75,2,26,,,-39,446,44,1989,0,67
11-17-20,Dyer,2886,8,2336,3,550,5,2680,4,15826,10,18506,14,0,47,,,-51,312,59,2527,0,81
11-17-20,Fayette,2019,3,1933,2,86,1,2447,2,21919,44,24366,46,1,37,,,-22,149,24,1833,0,83
11-17-20,Fentress,1100,-1,979,0,121,-1,1180,0,6762,8,7942,8,2,19,,,-17,91,14,990,0,42
11-17-20,Franklin,1760,21,1629,11,131,10,2007,12,20317,95,22324,107,0,29,,,-14,276,35,1455,0,62
11-17-20,Gibson,2713,-1,1967,3,746,-4,2606,6,19802,55,22408,61,1,60,,,-36,335,34,2318,0,70
11-17-20,Giles,1293,11,1212,6,81,5,1433,7,13639,53,15072,60,1,40,,,-18,176,28,1077,0,57
11-17-20,Grainger,824,0,687,1,137,-1,816,0,8536,10,9352,10,1,10,,,-8,93,7,721,-1,35
11-17-20,Greene,2591,19,2415,17,176,2,2780,16,24562,129,27342,145,1,66,,,-34,349,52,2176,0,112
11-17-20,Grundy,704,3,654,3,50,0,782,2,4343,19,5125,21,0,14,,,-6,48,9,642,0,41
11-17-20,Hamblen,3084,-1,2738,6,346,-7,3187,4,29994,39,33181,43,0,56,,,-26,385,25,2643,0,131
11-17-20,Hamilton,14919,122,13975,101,944,21,16181,108,185053,854,201234,962,1,125,,,-41,1775,162,13019,2,499
11-17-20,Hancock,134,1,120,0,14,1,139,0,2385,6,2524,6,0,3,,,1,7,0,124,0,11
11-17-20,Hardeman,2135,3,1978,3,157,0,2370,2,18204,25,20574,27,0,35,,,-16,102,19,1998,1,72
11-17-20,Hardin,1635,5,1306,7,329,-2,1643,6,15943,35,17586,41,0,25,,,-13,133,18,1477,1,34
11-17-20,Hawkins,1670,8,1548,5,122,3,1741,6,15788,22,17529,28,0,31,,,-21,237,29,1402,2,83
11-17-20,Haywood,1506,-5,1371,-3,135,-2,1577,-2,9152,2,10729,0,1,29,,,-20,106,14,1371,0,50
11-17-20,Henderson,1659,7,1315,3,344,4,1856,6,11432,22,13288,28,0,30,,,-10,146,17,1483,0,51
11-17-20,Henry,1261,12,1172,12,89,0,1366,12,12728,30,14094,42,0,15,,,-18,274,30,972,0,40
11-17-20,Hickman,1031,13,931,12,100,1,1148,13,10069,35,11217,48,0,17,,,-4,139,17,875,0,24
11-17-20,Houston,549,10,461,7,88,3,538,8,4702,108,5240,116,0,19,,,2,68,8,462,0,29
11-17-20,Humphreys,610,4,472,4,138,0,586,4,7540,38,8126,42,1,7,,,-15,80,18,523,0,16
11-17-20,Jackson,629,2,490,1,139,1,601,1,3456,3,4057,4,0,7,,,-6,108,8,514,0,20
11-17-20,Jefferson,1974,8,1680,6,294,2,1984,5,23600,64,25584,69,1,28,,,-10,265,17,1681,-1,86
11-17-20,Johnson,1337,2,1269,3,68,-1,1365,4,9329,32,10694,36,1,18,,,-5,69,6,1250,0,38
11-17-20,Knox,16474,141,15592,124,882,17,17568,144,185920,693,203488,837,9,126,,,-35,1939,167,14409,6,530
11-17-20,Lake,1116,2,1067,2,49,0,1287,0,7424,8,8711,8,0,5,,,-11,88,13,1023,0,9
11-17-20,Lauderdale,1883,-2,1589,0,294,-2,1843,2,14782,8,16625,10,0,20,,,-18,302,16,1561,0,52
11-17-20,Lawrence,2339,24,2113,4,226,20,2393,6,16942,74,19335,80,0,26,,,-42,400,66,1913,1,59
11-17-20,Lewis,671,5,645,3,26,2,709,4,6893,27,7602,31,0,9,,,-17,85,22,577,0,23
11-17-20,Lincoln,1304,-4,1135,0,169,-4,1336,3,10766,40,12102,43,2,10,,,-52,214,46,1080,1,31
11-17-20,Loudon,2049,10,1975,10,74,0,2216,11,19606,86,21822,97,1,16,,,-21,245,30,1788,2,54
11-17-20,Macon,1652,8,1543,7,109,1,1875,8,10120,19,11995,27,1,27,,,-15,190,22,1435,1,88
11-17-20,Madison,4718,21,3206,13,1512,8,4299,13,36904,158,41203,171,2,96,,,-30,547,49,4075,0,213
11-17-20,Marion,991,5,950,5,41,0,1134,6,9808,29,10942,35,0,15,,,-11,61,16,915,1,59
11-17-20,Marshall,1520,12,1487,11,33,1,1706,12,13948,58,15654,70,0,15,,,-18,206,30,1299,0,31
11-17-20,Maury,5125,31,5004,33,121,-2,5607,31,42607,105,48214,136,2,48,,,-90,981,119,4096,1,138
11-17-20,McMinn,2186,13,2111,13,75,0,2430,14,24334,124,26764,138,2,50,,,-13,311,24,1825,0,88
11-17-20,McNairy,1326,2,1051,2,275,0,1419,1,10608,38,12027,39,0,31,,,-20,91,22,1204,0,45
11-17-20,Meigs,427,2,419,1,8,1,491,2,4396,17,4887,19,0,10,,,-10,53,12,364,1,21
11-17-20,Monroe,1849,14,1782,14,67,0,2057,14,15888,37,17945,51,2,42,,,-10,213,22,1594,0,93
11-17-20,Montgomery,5705,33,5033,24,672,9,5758,29,60031,271,65789,300,0,77,,,-82,781,115,4847,0,156
11-17-20,Moore,343,5,290,3,53,2,349,3,3160,3,3509,6,0,2,,,3,47,2,294,0,6
11-17-20,Morgan,581,2,540,3,41,-1,610,3,10301,25,10911,28,0,6,,,-10,93,12,482,0,11
11-17-20,Obion,2291,12,1917,11,374,1,2200,13,14022,16,16222,29,2,38,,,-51,263,61,1990,0,57
11-17-20,Out of State,6176,-2,5582,-19,594,17,5261,-23,387392,958,392653,935,2,45,,,-126,1635,122,4496,0,138
11-17-20,Overton,1431,3,1188,2,243,1,1446,2,9762,21,11208,23,1,34,,,-10,93,12,1304,0,43
11-17-20,Pending,4093,31,3258,39,835,-8,3662,41,235760,279,239422,320,0,10,,,-128,1675,159,2408,1,25
11-17-20,Perry,442,5,410,3,32,2,471,3,4507,3,4978,6,0,18,,,-4,49,9,375,0,22
11-17-20,Pickett,345,0,243,0,102,0,306,1,1921,2,2227,3,1,12,,,-8,39,7,294,1,14
11-17-20,Polk,607,5,574,5,33,0,673,6,5140,23,5813,29,0,14,,,0,43,5,550,1,30
11-17-20,Putnam,5451,7,4789,6,662,1,5967,4,43510,44,49477,48,2,73,,,-45,515,50,4863,2,140
11-17-20,Rhea,1448,10,1381,10,67,0,1639,12,15061,70,16700,82,0,28,,,-17,162,27,1258,0,55
11-17-20,Roane,2052,30,1964,30,88,0,2255,33,26586,135,28841,168,3,17,,,-17,385,44,1650,1,50
11-17-20,Robertson,3282,27,3186,26,96,1,3790,24,25334,113,29124,137,2,48,,,-16,420,41,2814,2,199
11-17-20,Rutherford,15635,105,15173,103,462,2,18275,119,127442,640,145717,759,3,134,,,-104,1975,206,13526,0,303
11-17-20,Scott,781,17,604,8,177,9,658,8,6968,24,7626,32,0,6,,,-10,263,27,512,0,24
11-17-20,Sequatchie,464,2,453,2,11,0,505,3,7518,24,8023,27,0,5,,,-5,52,7,407,0,16
11-17-20,Sevier,4250,25,4080,22,170,3,4582,20,36257,92,40839,112,0,27,,,-41,480,66,3743,2,126
11-17-20,Shelby,43700,222,42620,216,1080,6,52906,283,515635,1827,568541,2110,3,616,,,-184,3985,403,39099,3,2323
11-17-20,Smith,1289,9,1170,5,119,4,1527,5,7880,16,9407,21,0,17,,,-2,183,11,1089,0,35
11-17-20,Stewart,519,10,450,5,69,5,525,5,4214,30,4739,35,0,14,,,-10,94,20,411,0,12
11-17-20,Sullivan,5394,12,4991,12,403,0,5503,12,47288,40,52791,52,0,77,,,-107,723,119,4594,3,334
11-17-20,Sumner,8312,101,8157,103,155,-2,9510,115,68365,386,77875,501,2,126,,,-26,1295,125,6891,6,465
11-17-20,Tipton,3138,-6,2658,2,480,-8,3306,8,29082,45,32388,53,1,33,,,-53,442,46,2663,0,102
11-17-20,Trousdale,1874,4,1854,4,20,0,1960,3,6326,14,8286,17,0,10,,,-7,44,11,1820,0,30
11-17-20,Unicoi,693,6,598,7,95,-1,686,6,8529,29,9215,35,1,18,,,-18,121,23,554,0,33
11-17-20,Union,657,6,592,5,65,1,672,5,6586,30,7258,35,0,5,,,0,64,6,588,0,21
11-17-20,Van Buren,290,2,263,2,27,0,301,2,3207,6,3508,8,0,2,,,-3,51,5,237,0,8
11-17-20,Warren,2078,5,1895,8,183,-3,2209,13,19367,69,21576,82,0,16,,,-41,385,46,1677,0,27
11-17-20,Washington,5125,48,4861,50,264,-2,5510,55,46721,171,52231,226,1,88,,,-62,671,109,4366,0,192
11-17-20,Wayne,1726,14,1679,11,47,3,1850,11,7704,56,9554,67,0,8,,,7,72,7,1646,0,22
11-17-20,Weakley,1945,2,1706,3,239,-1,1979,7,14476,20,16455,27,0,34,,,-24,229,26,1682,0,38
11-17-20,White,1580,8,1419,6,161,2,1846,6,14850,20,16696,26,0,17,,,-16,185,24,1378,1,65
11-17-20,Williamson,9892,77,9451,72,441,5,10863,75,102623,408,113486,483,2,68,,,-89,1634,164,8190,0,154
11-17-20,Wilson,6377,33,6174,32,203,1,7266,42,55769,176,63035,218,0,69,,,-52,910,85,5398,0,148
11-18-20,Anderson,2510,22,2358,21,152,1,2709,27,37283,351,39992,378,0,25,,,-29,400,51,2085,1,62
11-18-20,Bedford,2368,25,2166,23,202,2,2602,29,18496,84,21098,113,4,28,,,-20,328,41,2012,5,61
11-18-20,Benton,689,20,649,18,40,2,707,21,6193,43,6900,64,0,13,,,7,160,13,516,0,19
11-18-20,Bledsoe,1118,1,1104,1,14,0,1173,2,10139,26,11312,28,0,4,,,-5,36,6,1078,0,22
11-18-20,Blount,4727,170,4536,157,191,13,5219,169,42681,438,47900,607,0,49,,,98,783,72,3895,2,152
11-18-20,Bradley,4567,69,4269,55,298,14,5082,64,34862,184,39944,248,0,30,,,11,549,58,3988,3,239
11-18-20,Campbell,1377,14,1110,2,267,12,1281,3,17161,62,18442,65,0,20,,,-1,147,15,1210,0,54
11-18-20,Cannon,639,8,582,8,57,0,687,7,5733,50,6420,57,0,2,,,0,125,8,512,0,12
11-18-20,Carroll,1512,36,1236,20,276,16,1496,22,14320,58,15816,80,0,30,,,19,223,17,1259,1,54
11-18-20,Carter,2363,54,2223,51,140,3,2481,53,22768,81,25249,134,1,46,,,18,352,35,1965,0,133
11-18-20,Cheatham,1399,13,1324,8,75,5,1556,11,15646,77,17202,88,0,16,,,0,164,13,1219,0,40
11-18-20,Chester,923,22,731,9,192,13,941,9,7126,47,8067,56,0,19,,,14,113,8,791,0,24
11-18-20,Claiborne,690,17,581,8,109,9,694,10,13861,53,14555,63,0,9,,,11,112,6,569,0,25
11-18-20,Clay,497,12,373,10,124,2,443,11,3784,9,4227,20,0,17,,,9,54,3,426,0,17
11-18-20,Cocke,1488,18,1267,15,221,3,1424,16,12253,90,13677,106,0,26,,,7,193,11,1269,0,65
11-18-20,Coffee,2501,50,2038,44,463,6,2566,49,27590,134,30156,183,0,36,,,30,298,20,2167,0,52
11-18-20,Crockett,1084,17,780,3,304,14,943,4,5028,17,5971,21,0,25,,,2,77,15,982,0,22
11-18-20,Cumberland,2254,30,2149,26,105,4,2595,30,31546,239,34141,269,1,34,,,-6,344,35,1876,1,88
11-18-20,Davidson,39122,403,38599,390,523,13,47908,476,533424,3129,581332,3605,1,391,,,104,3607,298,35124,3,1285
11-18-20,Decatur,860,34,685,23,175,11,870,25,8003,32,8873,57,0,11,,,30,131,4,718,0,21
11-18-20,Dekalb,1017,21,888,15,129,6,1088,16,11182,53,12270,69,0,20,,,12,199,9,798,1,33
11-18-20,Dickson,2519,58,2063,26,456,32,2626,25,20476,130,23102,155,0,26,,,20,466,38,2027,1,68
11-18-20,Dyer,2921,35,2352,16,569,19,2698,18,15910,84,18608,102,1,48,,,-10,302,44,2571,0,81
11-18-20,Fayette,2047,28,1958,25,89,3,2476,29,22145,226,24621,255,0,37,,,19,168,9,1842,0,83
11-18-20,Fentress,1110,10,990,11,120,-1,1194,14,6813,51,8007,65,0,19,,,1,92,9,999,1,43
11-18-20,Franklin,1793,33,1649,20,144,13,2034,27,20352,35,22386,62,0,29,,,20,296,13,1468,0,62
11-18-20,Gibson,2830,117,1988,21,842,96,2629,23,19895,93,22524,116,0,60,,,74,409,43,2361,0,70
11-18-20,Giles,1300,7,1222,10,78,-3,1449,16,13667,28,15116,44,0,40,,,-5,171,12,1089,0,57
11-18-20,Grainger,837,13,698,11,139,2,827,11,8593,57,9420,68,1,11,,,2,95,10,731,1,36
11-18-20,Greene,2663,72,2469,54,194,18,2838,58,24757,195,27595,253,1,67,,,37,386,34,2210,0,112
11-18-20,Grundy,708,4,656,2,52,2,784,2,4360,17,5144,19,0,14,,,0,48,4,646,0,41
11-18-20,Hamblen,3109,25,2756,18,353,7,3208,21,30257,263,33465,284,0,56,,,-12,373,37,2680,0,131
11-18-20,Hamilton,15066,147,14121,146,945,1,16334,153,185891,838,202225,991,4,129,,,2,1777,141,13160,4,503
11-18-20,Hancock,135,1,120,0,15,1,140,1,2389,4,2529,5,0,3,,,0,7,1,125,0,11
11-18-20,Hardeman,2151,16,1987,9,164,7,2381,11,18259,55,20640,66,1,36,,,6,108,9,2007,0,72
11-18-20,Hardin,1644,9,1314,8,330,1,1651,8,16033,90,17684,98,0,25,,,-2,131,11,1488,1,35
11-18-20,Hawkins,1696,26,1573,25,123,1,1768,27,15909,121,17677,148,1,32,,,8,245,17,1419,2,85
11-18-20,Haywood,1527,21,1386,15,141,6,1594,17,9199,47,10793,64,0,29,,,7,113,14,1385,0,50
11-18-20,Henderson,1694,35,1335,20,359,15,1880,24,11472,40,13352,64,0,30,,,20,166,15,1498,0,51
11-18-20,Henry,1289,28,1191,19,98,9,1388,22,12790,62,14178,84,0,15,,,9,283,19,991,0,40
11-18-20,Hickman,1047,16,942,11,105,5,1160,12,10105,36,11265,48,0,17,,,7,146,9,884,0,24
11-18-20,Houston,554,5,462,1,92,4,539,1,4704,2,5243,3,0,19,,,-4,64,9,471,0,29
11-18-20,Humphreys,619,9,475,3,144,6,592,6,7562,22,8154,28,0,7,,,1,81,8,531,1,17
11-18-20,Jackson,634,5,494,4,140,1,606,5,3486,30,4092,35,2,9,,,-6,102,9,523,2,22
11-18-20,Jefferson,1999,25,1700,20,299,5,2006,22,23722,122,25728,144,0,28,,,9,274,16,1697,0,86
11-18-20,Johnson,1346,9,1278,9,68,0,1374,9,9338,9,10712,18,0,18,,,-1,68,10,1260,0,38
11-18-20,Knox,16716,242,15820,228,896,14,17816,248,186809,889,204625,1137,0,126,,,106,2045,136,14545,0,530
11-18-20,Lake,1122,6,1072,5,50,1,1292,5,7442,18,8734,23,0,5,,,-7,81,13,1036,0,9
11-18-20,Lauderdale,1909,26,1610,21,299,5,1864,21,14864,82,16728,103,0,20,,,11,313,15,1576,0,52
11-18-20,Lawrence,2364,25,2139,26,225,-1,2420,27,16986,44,19406,71,2,28,,,1,401,22,1935,2,61
11-18-20,Lewis,681,10,655,10,26,0,721,12,6903,10,7624,22,1,10,,,1,86,8,585,0,23
11-18-20,Lincoln,1322,18,1149,14,173,4,1354,18,10810,44,12164,62,1,11,,,-5,209,22,1102,2,33
11-18-20,Loudon,2079,30,2002,27,77,3,2244,28,19698,92,21942,120,0,16,,,11,256,19,1807,0,54
11-18-20,Macon,1671,19,1561,18,110,1,1897,22,10202,82,12099,104,0,27,,,3,193,16,1451,0,88
11-18-20,Madison,4865,147,3227,21,1638,126,4322,23,37006,102,41328,125,2,98,,,94,641,51,4126,0,213
11-18-20,Marion,1001,10,960,10,41,0,1144,10,9844,36,10988,46,0,15,,,6,67,4,919,1,60
11-18-20,Marshall,1549,29,1511,24,38,5,1730,24,14009,61,15739,85,0,15,,,6,212,23,1322,0,31
11-18-20,Maury,5158,33,5036,32,122,1,5655,48,42733,126,48388,174,2,50,,,-81,900,112,4208,3,141
11-18-20,McMinn,2219,33,2144,33,75,0,2463,33,24406,72,26869,105,0,50,,,11,322,22,1847,0,88
11-18-20,McNairy,1351,25,1072,21,279,4,1442,23,10633,25,12075,48,0,31,,,14,105,11,1215,0,45
11-18-20,Meigs,431,4,422,3,9,1,494,3,4410,14,4904,17,0,10,,,-3,50,7,371,0,21
11-18-20,Monroe,1870,21,1803,21,67,0,2078,21,15973,85,18051,106,0,42,,,3,216,18,1612,0,93
11-18-20,Montgomery,5759,54,5068,35,691,19,5801,43,60274,243,66075,286,0,77,,,-3,778,57,4904,1,157
11-18-20,Moore,348,5,295,5,53,0,354,5,3169,9,3523,14,0,2,,,2,49,3,297,0,6
11-18-20,Morgan,594,13,552,12,42,1,624,14,10332,31,10956,45,0,6,,,5,98,8,490,0,11
11-18-20,Obion,2350,59,1951,34,399,25,2235,35,14181,159,16416,194,1,39,,,25,288,33,2023,1,58
11-18-20,Out of State,6180,4,5567,-15,613,19,5228,-33,389102,1710,394330,1677,0,45,,,-75,1560,79,4575,0,138
11-18-20,Overton,1440,9,1196,8,244,1,1455,9,9804,42,11259,51,0,34,,,7,100,2,1306,0,43
11-18-20,Pending,4307,214,3413,155,894,59,3838,176,236297,537,240135,713,0,10,,,158,1833,56,2464,3,28
11-18-20,Perry,445,3,413,3,32,0,475,4,4513,6,4988,10,0,18,,,-2,47,5,380,0,22
