DATE,AGE_RANGE,AR_TOTALCASES,AR_TOTALPERCENT,AR_NEWCASES,AR_NEWPERCENT,AR_TOTALDEATHS,AR_NEWDEATHS
05-12-21,41-50 years,127562,0.149052,130,0.143805,407,1
05-12-21,51-60 years,120206,0.140456,112,0.123894,1073,3
05-12-21,61-70 years,85960,0.100441,86,0.095133,2310,0
05-12-21,71-80 years,49565,0.057915,30,0.033186,3754,0
05-12-21,81+ years,25364,0.029637,19,0.021018,4567,2
05-12-21,Pending,1071,0.001251,2,0.002212,0,0
05-11-21,0-10 years,47465,0.055520,54,0.063679,5,0
05-11-21,11-20 years,110427,0.129166,120,0.141509,5,0
05-11-21,21-30 years,154504,0.180723,138,0.162736,49,1
05-11-21,31-40 years,133176,0.155776,162,0.191038,132,1
05-11-21,41-50 years,127432,0.149057,132,0.15566,406,0
05-11-21,51-60 years,120094,0.140474,120,0.141509,1070,3
05-11-21,61-70 years,85874,0.100447,70,0.082547,2310,1
05-11-21,71-80 years,49535,0.057941,46,0.054245,3754,-1
05-11-21,81+ years,25345,0.029646,6,0.007075,4565,-1
05-11-21,Pending,1069,0.001250,0,0,0,0
05-10-21,0-10 years,47411,0.055512,62,0.098569,5,0
05-10-21,11-20 years,110307,0.129154,95,0.151033,5,0
05-10-21,21-30 years,154366,0.180741,92,0.146264,48,0
05-10-21,31-40 years,133014,0.155741,101,0.160572,131,1
05-10-21,41-50 years,127300,0.14905,95,0.151033,406,1
05-10-21,51-60 years,119974,0.140473,98,0.155803,1067,3
05-10-21,61-70 years,85804,0.100464,44,0.069952,2309,6
05-10-21,71-80 years,49489,0.057945,27,0.042925,3755,4
05-10-21,81+ years,25339,0.029668,14,0.022258,4566,1
05-10-21,Pending,1069,0.001252,1,0.001590,0,0
05-09-21,0-10 years,47349,0.055480,16,0.042553,5,0
05-09-21,11-20 years,110212,0.129138,65,0.172872,5,0
05-09-21,21-30 years,154274,0.180766,76,0.202128,48,0
05-09-21,31-40 years,132913,0.155737,69,0.183511,130,2
05-09-21,41-50 years,127205,0.149049,64,0.170213,405,2
05-09-21,51-60 years,119876,0.140461,44,0.117021,1064,5
05-09-21,61-70 years,85760,0.100487,28,0.074468,2303,3
05-09-21,71-80 years,49462,0.057956,12,0.031915,3751,5
05-09-21,81+ years,25325,0.029674,2,0.005319,4565,2
05-09-21,Pending,1068,0.001251,0,0,0,0
05-08-21,0-10 years,47333,0.055486,50,0.089286,5,0
05-08-21,11-20 years,110147,0.129119,76,0.135714,5,0
05-08-21,21-30 years,154198,0.180757,104,0.185714,48,0
05-08-21,31-40 years,132844,0.155725,101,0.180357,128,0
05-08-21,41-50 years,127141,0.14904,71,0.126786,403,0
05-08-21,51-60 years,119832,0.140472,69,0.123214,1059,0
05-08-21,61-70 years,85732,0.100498,58,0.103571,2300,0
05-08-21,71-80 years,49450,0.057967,24,0.042857,3746,0
05-08-21,81+ years,25323,0.029685,7,0.0125,4563,0
05-08-21,Pending,1068,0.001252,0,0,0,0
05-07-21,0-10 years,47283,0.055463,80,0.077220,5,0
05-07-21,11-20 years,110071,0.129114,185,0.178571,5,0
05-07-21,21-30 years,154094,0.180754,202,0.194981,48,0
05-07-21,31-40 years,132743,0.155709,170,0.164093,128,0
05-07-21,41-50 years,127070,0.149054,150,0.144788,403,0
05-07-21,51-60 years,119763,0.140483,130,0.125483,1059,0
05-07-21,61-70 years,85674,0.100496,68,0.065637,2300,0
05-07-21,71-80 years,49426,0.057977,42,0.040541,3746,2
05-07-21,81+ years,25316,0.029696,9,0.008687,4563,0
05-07-21,Pending,1068,0.001253,0,0,0,0
05-06-21,0-10 years,47203,0.055437,75,0.095057,5,0
05-06-21,11-20 years,109886,0.129054,122,0.154626,5,0
05-06-21,21-30 years,153892,0.180736,134,0.169835,48,0
05-06-21,31-40 years,132573,0.155699,132,0.1673,128,0
05-06-21,41-50 years,126920,0.14906,104,0.131812,403,4
05-06-21,51-60 years,119633,0.140501,117,0.148289,1059,1
05-06-21,61-70 years,85606,0.100539,59,0.074778,2300,0
05-06-21,71-80 years,49384,0.057998,37,0.046895,3744,4
05-06-21,81+ years,25307,0.029721,8,0.010139,4563,2
05-06-21,Pending,1068,0.001254,1,0.001267,0,0
05-05-21,0-10 years,47128,0.055400,110,0.090984,5,0
05-05-21,11-20 years,109764,0.12903,191,0.157982,5,0
05-05-21,21-30 years,153758,0.180747,235,0.194376,48,0
05-05-21,31-40 years,132441,0.155688,185,0.153019,128,0
05-05-21,41-50 years,126816,0.149076,190,0.157155,399,2
05-05-21,51-60 years,119516,0.140494,151,0.124897,1058,1
05-05-21,61-70 years,85547,0.100563,92,0.076096,2300,4
05-05-21,71-80 years,49347,0.058009,34,0.028122,3740,7
05-05-21,81+ years,25299,0.029740,20,0.016543,4561,2
05-05-21,Pending,1067,0.001254,1,0.000827,0,0
05-04-21,0-10 years,47018,0.055350,52,0.060890,5,0
05-04-21,11-20 years,109573,0.128989,151,0.176815,5,0
05-04-21,21-30 years,153523,0.180727,165,0.193208,48,0
05-04-21,31-40 years,132256,0.155692,144,0.168618,128,0
05-04-21,41-50 years,126626,0.149064,117,0.137002,397,1
05-04-21,51-60 years,119365,0.140516,105,0.122951,1057,3
05-04-21,61-70 years,85455,0.100598,76,0.088993,2296,3
05-04-21,71-80 years,49313,0.058051,26,0.030445,3733,2
05-04-21,81+ years,25279,0.029758,18,0.021077,4559,2
05-04-21,Pending,1066,0.001255,0,0,0,0
05-03-21,0-10 years,46966,0.055344,38,0.057927,5,0
05-03-21,11-20 years,109422,0.128941,93,0.141768,5,-1
05-03-21,21-30 years,153358,0.180715,128,0.195122,48,0
05-03-21,31-40 years,132112,0.155679,112,0.170732,128,0
05-03-21,41-50 years,126509,0.149076,93,0.141768,396,1
05-03-21,51-60 years,119260,0.140534,87,0.132622,1054,2
05-03-21,61-70 years,85379,0.100609,57,0.08689,2293,6
05-03-21,71-80 years,49287,0.058079,29,0.044207,3731,2
05-03-21,81+ years,25261,0.029767,18,0.027439,4557,3
05-03-21,Pending,1066,0.001256,1,0.001524,0,0
05-02-21,0-10 years,46928,0.055342,44,0.088176,5,0
05-02-21,11-20 years,109329,0.128931,88,0.176353,6,0
05-02-21,21-30 years,153230,0.180703,100,0.200401,48,0
05-02-21,31-40 years,132000,0.155667,69,0.138277,128,0
05-02-21,41-50 years,126416,0.149082,63,0.126253,395,0
05-02-21,51-60 years,119173,0.14054,71,0.142285,1052,1
05-02-21,61-70 years,85322,0.10062,40,0.080160,2287,0
05-02-21,71-80 years,49258,0.058090,20,0.040080,3729,0
05-02-21,81+ years,25243,0.029769,3,0.006012,4554,0
05-02-21,Pending,1065,0.001256,1,0.002004,0,0
05-01-21,0-10 years,46884,0.055323,55,0.090610,5,0
05-01-21,11-20 years,109241,0.128903,81,0.133443,6,0
05-01-21,21-30 years,153130,0.180692,105,0.172982,48,0
05-01-21,31-40 years,131931,0.155677,106,0.174629,128,0
05-01-21,41-50 years,126353,0.149095,93,0.153213,395,0
05-01-21,51-60 years,119102,0.140539,81,0.133443,1051,0
05-01-21,61-70 years,85282,0.100632,51,0.084020,2287,0
05-01-21,71-80 years,49238,0.058100,26,0.042834,3729,-1
05-01-21,81+ years,25240,0.029783,9,0.014827,4554,0
05-01-21,Pending,1064,0.001256,0,0,0,0
04-30-21,0-10 years,46829,0.055297,84,0.078212,5,0
04-30-21,11-20 years,109160,0.1289,191,0.17784,6,0
04-30-21,21-30 years,153025,0.180697,230,0.214153,48,0
04-30-21,31-40 years,131825,0.155664,183,0.170391,128,0
04-30-21,41-50 years,126260,0.149092,144,0.134078,395,0
04-30-21,51-60 years,119021,0.140544,116,0.108007,1051,2
04-30-21,61-70 years,85231,0.100644,72,0.067039,2287,2
04-30-21,71-80 years,49212,0.058111,34,0.031657,3730,1
04-30-21,81+ years,25231,0.029794,19,0.017691,4554,2
04-30-21,Pending,1064,0.001256,1,0.000931,0,0
04-29-21,0-10 years,46745,0.055268,125,0.121477,5,0
04-29-21,11-20 years,108969,0.128838,172,0.167153,6,0
04-29-21,21-30 years,152795,0.180655,180,0.174927,48,0
04-29-21,31-40 years,131642,0.155645,152,0.147716,128,0
04-29-21,41-50 years,126116,0.149111,145,0.140914,395,0
04-29-21,51-60 years,118905,0.140586,128,0.124393,1049,2
04-29-21,61-70 years,85159,0.100686,74,0.071914,2285,3
04-29-21,71-80 years,49178,0.058145,36,0.034985,3729,2
04-29-21,81+ years,25212,0.029809,17,0.016521,4552,2
04-29-21,Pending,1063,0.001257,0,0,0,0
04-28-21,0-10 years,46620,0.055188,128,0.107203,5,0
04-28-21,11-20 years,108797,0.128791,210,0.175879,6,0
04-28-21,21-30 years,152615,0.180662,218,0.18258,48,0
04-28-21,31-40 years,131490,0.155655,179,0.149916,128,1
04-28-21,41-50 years,125971,0.149121,170,0.142379,395,3
04-28-21,51-60 years,118777,0.140605,149,0.124791,1047,0
04-28-21,61-70 years,85085,0.100722,95,0.079564,2282,5
04-28-21,71-80 years,49142,0.058173,31,0.025963,3727,2
04-28-21,81+ years,25195,0.029825,13,0.010888,4550,6
04-28-21,Pending,1063,0.001258,1,0.000838,0,0
04-27-21,0-10 years,46492,0.055114,76,0.065574,5,0
04-27-21,11-20 years,108587,0.128725,202,0.174288,6,0
04-27-21,21-30 years,152397,0.180659,230,0.198447,48,0
04-27-21,31-40 years,131311,0.155663,192,0.16566,127,0
04-27-21,41-50 years,125801,0.149131,172,0.148404,392,1
04-27-21,51-60 years,118628,0.140628,146,0.125971,1047,1
04-27-21,61-70 years,84990,0.100751,87,0.075065,2277,4
04-27-21,71-80 years,49111,0.058219,42,0.036238,3725,2
04-27-21,81+ years,25182,0.029852,9,0.007765,4544,0
04-27-21,Pending,1062,0.001259,3,0.002588,0,0
04-26-21,0-10 years,46416,0.055100,88,0.080586,5,0
04-26-21,11-20 years,108385,0.128662,176,0.161172,6,0
04-26-21,21-30 years,152167,0.180635,210,0.192308,48,1
04-26-21,31-40 years,131119,0.155649,158,0.144689,127,0
04-26-21,41-50 years,125629,0.149132,174,0.159341,391,1
04-26-21,51-60 years,118482,0.140648,144,0.131868,1046,1
04-26-21,61-70 years,84903,0.100787,92,0.084249,2273,4
04-26-21,71-80 years,49069,0.058249,37,0.033883,3723,3
04-26-21,81+ years,25173,0.029882,9,0.008242,4544,1
04-26-21,Pending,1059,0.001257,4,0.003663,0,0
04-25-21,0-10 years,46328,0.055067,48,0.086957,5,0
04-25-21,11-20 years,108209,0.12862,91,0.164855,6,0
04-25-21,21-30 years,151957,0.18062,106,0.192029,47,0
04-25-21,31-40 years,130961,0.155663,79,0.143116,127,0
04-25-21,41-50 years,125455,0.149119,79,0.143116,390,0
04-25-21,51-60 years,118338,0.140659,68,0.123188,1045,2
04-25-21,61-70 years,84811,0.100808,51,0.092391,2269,2
04-25-21,71-80 years,49032,0.058281,23,0.041667,3720,2
04-25-21,81+ years,25164,0.02991,7,0.012681,4543,0
04-25-21,Pending,1055,0.001254,0,0,0,0
04-24-21,0-10 years,46280,0.055046,77,0.102394,5,0
04-24-21,11-20 years,108118,0.128596,133,0.176862,6,0
04-24-21,21-30 years,151851,0.180612,132,0.175532,47,0
04-24-21,31-40 years,130882,0.155671,116,0.154255,127,0
04-24-21,41-50 years,125376,0.149123,85,0.113032,390,0
04-24-21,51-60 years,118270,0.140671,99,0.131649,1043,0
04-24-21,61-70 years,84760,0.100814,61,0.081117,2267,0
04-24-21,71-80 years,49009,0.058291,36,0.047872,3718,0
04-24-21,81+ years,25157,0.029922,13,0.017287,4543,0
04-24-21,Pending,1055,0.001255,0,0,0,0
04-23-21,0-10 years,46203,0.055003,77,0.080628,5,0
04-23-21,11-20 years,107985,0.128553,151,0.158115,6,0
04-23-21,21-30 years,151719,0.180617,183,0.191623,47,0
04-23-21,31-40 years,130766,0.155673,154,0.161257,127,0
04-23-21,41-50 years,125291,0.149155,120,0.125654,390,0
04-23-21,51-60 years,118171,0.140679,146,0.15288,1043,1
04-23-21,61-70 years,84699,0.100831,69,0.072251,2267,0
04-23-21,71-80 years,48973,0.058301,41,0.042932,3718,1
04-23-21,81+ years,25144,0.029933,13,0.013613,4543,2
04-23-21,Pending,1055,0.001256,1,0.001047,0,0
04-22-21,0-10 years,46126,0.054974,159,0.085992,5,0
04-22-21,11-20 years,107834,0.128519,312,0.16874,6,0
04-22-21,21-30 years,151536,0.180604,325,0.175771,47,0
04-22-21,31-40 years,130612,0.155666,290,0.156842,127,0
04-22-21,41-50 years,125171,0.149182,284,0.153597,390,0
04-22-21,51-60 years,118025,0.140665,235,0.127096,1042,5
04-22-21,61-70 years,84630,0.100864,156,0.084370,2267,0
04-22-21,71-80 years,48932,0.058318,65,0.035154,3717,0
04-22-21,81+ years,25131,0.029952,22,0.011898,4541,7
04-22-21,Pending,1054,0.001256,1,0.000541,0,0
04-21-21,0-10 years,45967,0.054906,99,0.071070,5,0
04-21-21,11-20 years,107522,0.12843,213,0.152907,6,0
04-21-21,21-30 years,151211,0.180615,264,0.189519,47,0
04-21-21,31-40 years,130322,0.155664,234,0.167983,127,0
04-21-21,41-50 years,124887,0.149172,188,0.134961,390,2
04-21-21,51-60 years,117790,0.140695,201,0.144293,1037,6
04-21-21,61-70 years,84474,0.1009,131,0.094042,2267,6
04-21-21,71-80 years,48867,0.058369,42,0.030151,3717,4
04-21-21,81+ years,25109,0.029992,18,0.012922,4534,1
04-21-21,Pending,1053,0.001258,3,0.002154,0,0
04-20-21,0-10 years,45868,0.054879,94,0.084456,5,0
04-20-21,11-20 years,107309,0.128389,167,0.150045,6,0
04-20-21,21-30 years,150947,0.1806,182,0.163522,47,0
04-20-21,31-40 years,130088,0.155643,172,0.154537,127,0
04-20-21,41-50 years,124699,0.149196,172,0.154537,388,0
04-20-21,51-60 years,117589,0.140689,179,0.160827,1031,3
04-20-21,61-70 years,84343,0.100912,92,0.082659,2261,3
04-20-21,71-80 years,48825,0.058416,40,0.035939,3713,4
04-20-21,81+ years,25091,0.030020,15,0.013477,4533,5
04-20-21,Pending,1050,0.001256,0,0,0,0
04-19-21,0-10 years,45774,0.054839,51,0.060142,5,0
04-19-21,11-20 years,107142,0.128361,132,0.15566,6,0
04-19-21,21-30 years,150765,0.180623,155,0.182783,47,1
04-19-21,31-40 years,129916,0.155645,131,0.154481,127,0
04-19-21,41-50 years,124527,0.149188,132,0.15566,388,1
04-19-21,51-60 years,117410,0.140662,105,0.123821,1028,2
04-19-21,61-70 years,84251,0.100936,85,0.100236,2258,6
04-19-21,71-80 years,48785,0.058446,38,0.044811,3709,2
04-19-21,81+ years,25076,0.030042,18,0.021226,4528,3
04-19-21,Pending,1050,0.001258,1,0.001179,0,0
04-18-21,0-10 years,45723,0.054834,41,0.072954,5,0
04-18-21,11-20 years,107010,0.128333,83,0.147687,6,1
04-18-21,21-30 years,150610,0.18062,110,0.19573,46,0
04-18-21,31-40 years,129785,0.155646,92,0.163701,127,1
04-18-21,41-50 years,124395,0.149182,91,0.161922,387,0
04-18-21,51-60 years,117305,0.140679,73,0.129893,1026,1
04-18-21,61-70 years,84166,0.100937,44,0.078292,2252,3
04-18-21,71-80 years,48747,0.058460,21,0.037367,3707,7
04-18-21,81+ years,25058,0.030051,7,0.012456,4525,4
04-18-21,Pending,1049,0.001258,0,0,0,0
04-17-21,0-10 years,45682,0.054822,71,0.100567,5,0
04-17-21,11-20 years,106927,0.12832,91,0.128895,5,0
04-17-21,21-30 years,150500,0.18061,141,0.199717,46,0
04-17-21,31-40 years,129693,0.15564,122,0.172805,126,0
04-17-21,41-50 years,124304,0.149173,106,0.150142,387,0
04-17-21,51-60 years,117232,0.140686,90,0.127479,1025,1
04-17-21,61-70 years,84122,0.100952,53,0.075071,2249,0
04-17-21,71-80 years,48726,0.058475,21,0.029745,3700,0
04-17-21,81+ years,25051,0.030063,9,0.012748,4521,0
04-17-21,Pending,1049,0.001259,2,0.002833,0,0
04-16-21,0-10 years,45611,0.054783,259,0.061418,5,0
04-16-21,11-20 years,106836,0.128319,616,0.146075,5,0
04-16-21,21-30 years,150359,0.180594,800,0.189708,46,0
04-16-21,31-40 years,129571,0.155626,755,0.179037,126,1
04-16-21,41-50 years,124198,0.149172,702,0.166469,387,1
04-16-21,51-60 years,117142,0.140698,593,0.140621,1024,2
04-16-21,61-70 years,84069,0.100974,355,0.084183,2249,3
04-16-21,71-80 years,48705,0.058499,107,0.025373,3700,5
04-16-21,81+ years,25042,0.030078,29,0.006877,4521,2
04-16-21,Pending,1047,0.001258,1,0.000237,0,0
04-15-21,0-10 years,45352,0.054749,130,0.094408,5,0
04-15-21,11-20 years,106220,0.128229,212,0.153958,5,0
04-15-21,21-30 years,149559,0.180548,268,0.194626,46,0
04-15-21,31-40 years,128816,0.155507,244,0.177197,125,0
04-15-21,41-50 years,123496,0.149084,186,0.135076,386,2
04-15-21,51-60 years,116549,0.140698,175,0.127088,1022,1
04-15-21,61-70 years,83714,0.10106,109,0.079158,2246,1
04-15-21,71-80 years,48598,0.058668,37,0.026870,3695,3
04-15-21,81+ years,25013,0.030196,15,0.010893,4519,1
04-15-21,Pending,1046,0.001263,1,0.000726,0,0
04-14-21,0-10 years,45222,0.054683,151,0.083564,5,0
04-14-21,11-20 years,106008,0.128186,289,0.159934,5,0
04-14-21,21-30 years,149291,0.180524,344,0.190371,46,0
04-14-21,31-40 years,128572,0.155471,309,0.171002,125,0
04-14-21,41-50 years,123310,0.149108,249,0.137797,384,0
04-14-21,51-60 years,116374,0.140721,234,0.129496,1021,1
04-14-21,61-70 years,83605,0.101096,138,0.076370,2245,7
04-14-21,71-80 years,48561,0.058720,59,0.032651,3692,0
04-14-21,81+ years,24998,0.030228,30,0.016602,4518,1
04-14-21,Pending,1045,0.001264,4,0.002214,0,0
04-13-21,0-10 years,45071,0.054620,113,0.099210,5,0
04-13-21,11-20 years,105719,0.128116,176,0.154522,5,0
04-13-21,21-30 years,148947,0.180503,176,0.154522,46,0
04-13-21,31-40 years,128263,0.155437,200,0.175593,125,0
04-13-21,41-50 years,123061,0.149132,163,0.143108,384,-1
04-13-21,51-60 years,116140,0.140745,169,0.148376,1020,3
04-13-21,61-70 years,83467,0.10115,83,0.072871,2238,-1
04-13-21,71-80 years,48502,0.058778,43,0.037752,3692,5
04-13-21,81+ years,24968,0.030258,15,0.013169,4517,4
04-13-21,Pending,1041,0.001262,1,0.000878,0,0
04-12-21,0-10 years,44958,0.054558,113,0.091721,5,0
04-12-21,11-20 years,105543,0.12808,166,0.13474,5,0
04-12-21,21-30 years,148771,0.180539,235,0.190747,46,0
04-12-21,31-40 years,128063,0.155409,220,0.178571,125,0
04-12-21,41-50 years,122898,0.149141,170,0.137987,385,3
04-12-21,51-60 years,115971,0.140735,174,0.141234,1017,0
04-12-21,61-70 years,83384,0.101189,98,0.079545,2239,2
04-12-21,71-80 years,48459,0.058807,45,0.036526,3687,1
04-12-21,81+ years,24953,0.030281,10,0.008117,4513,1
04-12-21,Pending,1040,0.001262,1,0.000812,0,0
04-11-21,0-10 years,44845,0.054502,57,0.087023,5,0
04-11-21,11-20 years,105377,0.12807,103,0.157252,5,0
04-11-21,21-30 years,148536,0.180523,124,0.189313,46,0
04-11-21,31-40 years,127843,0.155374,107,0.163359,125,0
04-11-21,41-50 years,122728,0.149158,99,0.151145,382,0
04-11-21,51-60 years,115797,0.140734,93,0.141985,1017,0
04-11-21,61-70 years,83286,0.101222,43,0.065649,2237,1
04-11-21,71-80 years,48414,0.058840,19,0.029008,3686,1
04-11-21,81+ years,24943,0.030314,10,0.015267,4512,1
04-11-21,Pending,1039,0.001263,0,0,0,0
04-10-21,0-10 years,44788,0.054476,49,0.056128,5,0
04-10-21,11-20 years,105274,0.128047,122,0.139748,5,0
04-10-21,21-30 years,148412,0.180516,187,0.214204,46,0
04-10-21,31-40 years,127736,0.155368,139,0.159221,125,0
04-10-21,41-50 years,122629,0.149156,138,0.158076,382,0
04-10-21,51-60 years,115704,0.140733,114,0.130584,1017,4
04-10-21,61-70 years,83243,0.10125,77,0.088202,2236,3
04-10-21,71-80 years,48395,0.058864,39,0.044674,3685,1
04-10-21,81+ years,24933,0.030326,8,0.009164,4511,0
04-10-21,Pending,1039,0.001264,0,0,0,0
04-09-21,0-10 years,44739,0.054475,91,0.068012,5,0
04-09-21,11-20 years,105152,0.128034,223,0.166667,5,0
04-09-21,21-30 years,148225,0.18048,249,0.186099,46,0
04-09-21,31-40 years,127597,0.155364,232,0.173393,125,0
04-09-21,41-50 years,122491,0.149146,195,0.14574,382,0
04-09-21,51-60 years,115590,0.140744,173,0.129297,1013,0
04-09-21,61-70 years,83166,0.101264,123,0.091928,2233,1
04-09-21,71-80 years,48356,0.058879,34,0.025411,3684,2
04-09-21,81+ years,24925,0.030349,17,0.012706,4511,0
04-09-21,Pending,1039,0.001265,1,0.000747,0,0
04-08-21,0-10 years,44648,0.054453,91,0.079130,5,0
04-08-21,11-20 years,104929,0.127971,203,0.176522,5,0
04-08-21,21-30 years,147976,0.180471,223,0.193913,46,0
04-08-21,31-40 years,127365,0.155334,172,0.149565,125,0
04-08-21,41-50 years,122296,0.149152,172,0.149565,382,0
04-08-21,51-60 years,115417,0.140762,149,0.129565,1013,1
04-08-21,61-70 years,83043,0.101279,96,0.083478,2232,2
04-08-21,71-80 years,48322,0.058933,30,0.026087,3682,1
04-08-21,81+ years,24908,0.030378,14,0.012174,4511,0
04-08-21,Pending,1038,0.001266,0,0,0,0
04-07-21,0-10 years,44557,0.054418,140,0.088272,5,0
04-07-21,11-20 years,104726,0.127903,223,0.140605,5,0
04-07-21,21-30 years,147753,0.180452,284,0.179067,46,0
04-07-21,31-40 years,127193,0.155342,263,0.165826,125,1
04-07-21,41-50 years,122124,0.149151,237,0.149433,382,3
04-07-21,51-60 years,115268,0.140778,223,0.140605,1012,3
04-07-21,61-70 years,82947,0.101304,137,0.086381,2230,5
04-07-21,71-80 years,48292,0.05898,54,0.034048,3681,3
04-07-21,81+ years,24894,0.030403,23,0.014502,4511,6
04-07-21,Pending,1038,0.001268,2,0.001261,0,0
04-06-21,0-10 years,44417,0.054352,93,0.069559,5,0
04-06-21,11-20 years,104503,0.127878,216,0.161556,5,-1
04-06-21,21-30 years,147469,0.180455,267,0.199701,46,0
04-06-21,31-40 years,126930,0.155322,217,0.162304,124,0
04-06-21,41-50 years,121887,0.149151,205,0.153328,379,1
04-06-21,51-60 years,115045,0.140778,177,0.132386,1009,0
04-06-21,61-70 years,82810,0.101333,112,0.083770,2225,5
04-06-21,71-80 years,48238,0.059028,32,0.023934,3678,3
04-06-21,81+ years,24871,0.030434,17,0.012715,4505,1
04-06-21,Pending,1036,0.001268,1,0.000748,0,0
04-05-21,0-10 years,44324,0.054327,62,0.069507,5,0
04-05-21,11-20 years,104287,0.127823,128,0.143498,6,0
04-05-21,21-30 years,147202,0.180424,156,0.174888,46,0
04-05-21,31-40 years,126713,0.15531,135,0.151345,124,0
04-05-21,41-50 years,121682,0.149144,130,0.14574,378,2
04-05-21,51-60 years,114868,0.140792,133,0.149103,1009,2
04-05-21,61-70 years,82698,0.101362,89,0.099776,2220,16
04-05-21,71-80 years,48206,0.059085,39,0.043722,3675,9
04-05-21,81+ years,24854,0.030463,20,0.022422,4504,9
04-05-21,Pending,1035,0.001269,0,0,0,0
04-04-21,0-10 years,44262,0.054311,44,0.079710,5,0
04-04-21,11-20 years,104159,0.127806,89,0.161232,6,0
04-04-21,21-30 years,147046,0.18043,100,0.181159,46,0
04-04-21,31-40 years,126578,0.155315,87,0.157609,124,0
04-04-21,41-50 years,121552,0.149148,82,0.148551,376,0
04-04-21,51-60 years,114735,0.140783,71,0.128623,1007,0
