DATE,AGE_RANGE,AR_TOTALCASES,AR_TOTALPERCENT,AR_NEWCASES,AR_NEWPERCENT,AR_TOTALDEATHS,AR_NEWDEATHS
04-30-21,Pending,1064,0.001255,1,0.000913,0,0
04-29-21,0-10 years,46773,0.055258,127,0.119586,5,0
04-29-21,11-20 years,109052,0.128835,179,0.16855,6,0
04-29-21,21-30 years,152910,0.18065,189,0.177966,48,0
04-29-21,31-40 years,131716,0.155611,156,0.146893,128,0
04-29-21,41-50 years,126218,0.149116,149,0.140301,395,0
04-29-21,51-60 years,119017,0.140608,132,0.124294,1049,2
04-29-21,61-70 years,85229,0.100691,76,0.071563,2285,3
04-29-21,71-80 years,49227,0.058157,36,0.033898,3729,2
04-29-21,81+ years,25239,0.029818,18,0.016949,4552,2
04-29-21,Pending,1063,0.001256,0,0,0,0
04-28-21,0-10 years,46646,0.055177,130,0.108063,5,0
04-28-21,11-20 years,108873,0.128786,210,0.174564,6,0
04-28-21,21-30 years,152721,0.180653,219,0.182045,48,0
04-28-21,31-40 years,131560,0.155622,180,0.149626,128,1
04-28-21,41-50 years,126069,0.149127,171,0.142145,395,3
04-28-21,51-60 years,118885,0.140629,152,0.126351,1047,0
04-28-21,61-70 years,85153,0.100727,95,0.078969,2282,5
04-28-21,71-80 years,49191,0.058188,32,0.026600,3727,2
04-28-21,81+ years,25221,0.029834,13,0.010806,4550,6
04-28-21,Pending,1063,0.001257,1,0.000831,0,0
04-27-21,0-10 years,46516,0.055102,76,0.065236,5,0
04-27-21,11-20 years,108663,0.12872,202,0.173391,6,0
04-27-21,21-30 years,152502,0.180651,232,0.199142,48,0
04-27-21,31-40 years,131380,0.155631,193,0.165665,127,0
04-27-21,41-50 years,125898,0.149137,173,0.148498,392,1
04-27-21,51-60 years,118733,0.140649,147,0.12618,1047,1
04-27-21,61-70 years,85058,0.100758,87,0.074678,2277,4
04-27-21,71-80 years,49159,0.058233,43,0.036910,3725,2
04-27-21,81+ years,25208,0.029861,9,0.007725,4544,0
04-27-21,Pending,1062,0.001258,3,0.002575,0,0
04-26-21,0-10 years,46440,0.055088,88,0.080439,5,0
04-26-21,11-20 years,108461,0.128659,175,0.159963,6,0
04-26-21,21-30 years,152270,0.180626,211,0.19287,48,1
04-26-21,31-40 years,131187,0.155617,158,0.144424,127,0
04-26-21,41-50 years,125725,0.149137,174,0.159049,391,1
04-26-21,51-60 years,118586,0.140669,145,0.132541,1046,1
04-26-21,61-70 years,84971,0.100794,92,0.084095,2273,4
04-26-21,71-80 years,49116,0.058262,37,0.033821,3723,3
04-26-21,81+ years,25199,0.029892,10,0.009141,4544,1
04-26-21,Pending,1059,0.001256,4,0.003656,0,0
04-25-21,0-10 years,46352,0.055055,48,0.086799,5,0
04-25-21,11-20 years,108286,0.128618,91,0.164557,6,0
04-25-21,21-30 years,152059,0.18061,106,0.191682,47,0
04-25-21,31-40 years,131029,0.155631,79,0.142857,127,0
04-25-21,41-50 years,125551,0.149125,79,0.142857,390,0
04-25-21,51-60 years,118441,0.14068,69,0.124774,1045,2
04-25-21,61-70 years,84879,0.100816,51,0.092224,2269,2
04-25-21,71-80 years,49079,0.058294,23,0.041591,3720,2
04-25-21,81+ years,25189,0.029919,7,0.012658,4543,0
04-25-21,Pending,1055,0.001253,0,0,0,0
04-24-21,0-10 years,46304,0.055034,77,0.102122,5,0
04-24-21,11-20 years,108195,0.128594,133,0.176393,6,0
04-24-21,21-30 years,151953,0.180603,133,0.176393,47,0
04-24-21,31-40 years,130950,0.15564,117,0.155172,127,0
04-24-21,41-50 years,125472,0.149129,85,0.112732,390,0
04-24-21,51-60 years,118372,0.14069,99,0.1313,1043,0
04-24-21,61-70 years,84828,0.100822,61,0.080902,2267,0
04-24-21,71-80 years,49056,0.058305,36,0.047745,3718,0
04-24-21,81+ years,25182,0.029930,13,0.017241,4543,0
04-24-21,Pending,1055,0.001254,0,0,0,0
04-23-21,0-10 years,46227,0.054992,77,0.080628,5,0
04-23-21,11-20 years,108062,0.128551,151,0.158115,6,0
04-23-21,21-30 years,151820,0.180606,183,0.191623,47,0
04-23-21,31-40 years,130833,0.15564,154,0.161257,127,0
04-23-21,41-50 years,125387,0.149161,120,0.125654,390,0
04-23-21,51-60 years,118273,0.140699,146,0.15288,1043,1
04-23-21,61-70 years,84767,0.10084,69,0.072251,2267,0
04-23-21,71-80 years,49020,0.058315,41,0.042932,3718,1
04-23-21,81+ years,25169,0.029941,13,0.013613,4543,2
04-23-21,Pending,1055,0.001255,1,0.001047,0,0
04-22-21,0-10 years,46150,0.054963,163,0.086016,5,0
04-22-21,11-20 years,107911,0.128518,318,0.16781,6,0
04-22-21,21-30 years,151637,0.180594,333,0.175726,47,0
04-22-21,31-40 years,130679,0.155634,293,0.154617,127,0
04-22-21,41-50 years,125267,0.149188,294,0.155145,390,0
04-22-21,51-60 years,118127,0.140685,244,0.12876,1042,5
04-22-21,61-70 years,84698,0.100872,159,0.083905,2267,0
04-22-21,71-80 years,48979,0.058332,68,0.035884,3717,0
04-22-21,81+ years,25156,0.02996,22,0.011609,4541,7
04-22-21,Pending,1054,0.001255,1,0.000528,0,0
04-21-21,0-10 years,45987,0.054893,99,0.070312,5,0
04-21-21,11-20 years,107593,0.128429,218,0.15483,6,0
04-21-21,21-30 years,151304,0.180605,266,0.18892,47,0
04-21-21,31-40 years,130386,0.155636,236,0.167614,127,0
04-21-21,41-50 years,124973,0.149175,190,0.134943,390,2
04-21-21,51-60 years,117883,0.140712,203,0.144176,1037,6
04-21-21,61-70 years,84539,0.10091,131,0.093040,2267,6
04-21-21,71-80 years,48911,0.058383,44,0.03125,3717,4
04-21-21,81+ years,25134,0.030001,18,0.012784,4534,1
04-21-21,Pending,1053,0.001257,3,0.002131,0,0
04-20-21,0-10 years,45888,0.054867,94,0.084456,5,0
04-20-21,11-20 years,107375,0.128384,167,0.150045,6,0
04-20-21,21-30 years,151038,0.180591,183,0.16442,47,0
04-20-21,31-40 years,130150,0.155616,171,0.153639,127,0
04-20-21,41-50 years,124783,0.149199,172,0.154537,388,0
04-20-21,51-60 years,117680,0.140706,179,0.160827,1031,3
04-20-21,61-70 years,84408,0.100924,92,0.082659,2261,3
04-20-21,71-80 years,48867,0.058429,40,0.035939,3713,4
04-20-21,81+ years,25116,0.030030,15,0.013477,4533,5
04-20-21,Pending,1050,0.001255,0,0,0,0
04-19-21,0-10 years,45794,0.054827,51,0.060142,5,0
04-19-21,11-20 years,107208,0.128356,132,0.15566,6,0
04-19-21,21-30 years,150855,0.180612,155,0.182783,47,1
04-19-21,31-40 years,129979,0.155618,131,0.154481,127,0
04-19-21,41-50 years,124611,0.149191,132,0.15566,388,1
04-19-21,51-60 years,117501,0.140679,105,0.123821,1028,2
04-19-21,61-70 years,84316,0.100948,85,0.100236,2258,6
04-19-21,71-80 years,48827,0.058459,38,0.044811,3709,2
04-19-21,81+ years,25101,0.030052,18,0.021226,4528,3
04-19-21,Pending,1050,0.001257,1,0.001179,0,0
04-18-21,0-10 years,45743,0.054822,41,0.072954,5,0
04-18-21,11-20 years,107076,0.128328,83,0.147687,6,1
04-18-21,21-30 years,150700,0.18061,110,0.19573,46,0
04-18-21,31-40 years,129848,0.15562,92,0.163701,127,1
04-18-21,41-50 years,124479,0.149185,91,0.161922,387,0
04-18-21,51-60 years,117396,0.140696,73,0.129893,1026,1
04-18-21,61-70 years,84231,0.100949,44,0.078292,2252,3
04-18-21,71-80 years,48789,0.058472,21,0.037367,3707,7
04-18-21,81+ years,25083,0.030061,7,0.012456,4525,4
04-18-21,Pending,1049,0.001257,0,0,0,0
04-17-21,0-10 years,45702,0.054810,71,0.100567,5,0
04-17-21,11-20 years,106993,0.128315,91,0.128895,5,0
04-17-21,21-30 years,150590,0.1806,141,0.199717,46,0
04-17-21,31-40 years,129756,0.155614,122,0.172805,126,0
04-17-21,41-50 years,124388,0.149176,106,0.150142,387,0
04-17-21,51-60 years,117323,0.140703,90,0.127479,1025,1
04-17-21,61-70 years,84187,0.100964,53,0.075071,2249,0
04-17-21,71-80 years,48768,0.058487,21,0.029745,3700,0
04-17-21,81+ years,25076,0.030073,9,0.012748,4521,0
04-17-21,Pending,1049,0.001258,2,0.002833,0,0
04-16-21,0-10 years,45631,0.054771,259,0.061418,5,0
04-16-21,11-20 years,106902,0.128314,617,0.146313,5,0
04-16-21,21-30 years,150449,0.180584,800,0.189708,46,0
04-16-21,31-40 years,129634,0.1556,754,0.1788,126,1
04-16-21,41-50 years,124282,0.149176,702,0.166469,387,1
04-16-21,51-60 years,117233,0.140715,593,0.140621,1024,2
04-16-21,61-70 years,84134,0.100986,355,0.084183,2249,3
04-16-21,71-80 years,48747,0.058511,107,0.025373,3700,5
04-16-21,81+ years,25067,0.030088,29,0.006877,4521,2
04-16-21,Pending,1047,0.001257,1,0.000237,0,0
04-15-21,0-10 years,45372,0.054737,130,0.094408,5,0
04-15-21,11-20 years,106285,0.128223,212,0.153958,5,0
04-15-21,21-30 years,149649,0.180537,268,0.194626,46,0
04-15-21,31-40 years,128880,0.155481,244,0.177197,125,0
04-15-21,41-50 years,123580,0.149088,186,0.135076,386,2
04-15-21,51-60 years,116640,0.140715,175,0.127088,1022,1
04-15-21,61-70 years,83779,0.101071,109,0.079158,2246,1
04-15-21,71-80 years,48640,0.05868,37,0.026870,3695,3
04-15-21,81+ years,25038,0.030206,15,0.010893,4519,1
04-15-21,Pending,1046,0.001262,1,0.000726,0,0
04-14-21,0-10 years,45242,0.054671,151,0.083564,5,0
04-14-21,11-20 years,106073,0.12818,289,0.159934,5,0
04-14-21,21-30 years,149381,0.180514,344,0.190371,46,0
04-14-21,31-40 years,128636,0.155445,309,0.171002,125,0
04-14-21,41-50 years,123394,0.149111,249,0.137797,384,0
04-14-21,51-60 years,116465,0.140738,234,0.129496,1021,1
04-14-21,61-70 years,83670,0.101108,138,0.076370,2245,7
04-14-21,71-80 years,48603,0.058732,59,0.032651,3692,0
04-14-21,81+ years,25023,0.030238,30,0.016602,4518,1
04-14-21,Pending,1045,0.001263,4,0.002214,0,0
04-13-21,0-10 years,45091,0.054608,113,0.099210,5,0
04-13-21,11-20 years,105784,0.12811,176,0.154522,5,0
04-13-21,21-30 years,149037,0.180492,176,0.154522,46,0
04-13-21,31-40 years,128327,0.155411,200,0.175593,125,0
04-13-21,41-50 years,123145,0.149136,163,0.143108,384,-1
04-13-21,51-60 years,116231,0.140762,169,0.148376,1020,3
04-13-21,61-70 years,83532,0.101162,83,0.072871,2238,-1
04-13-21,71-80 years,48544,0.058790,43,0.037752,3692,5
04-13-21,81+ years,24993,0.030268,15,0.013169,4517,4
04-13-21,Pending,1041,0.001261,1,0.000878,0,0
04-12-21,0-10 years,44978,0.054546,113,0.091721,5,0
04-12-21,11-20 years,105608,0.128074,166,0.13474,5,0
04-12-21,21-30 years,148861,0.180528,235,0.190747,46,0
04-12-21,31-40 years,128127,0.155383,220,0.178571,125,0
04-12-21,41-50 years,122982,0.149144,170,0.137987,385,3
04-12-21,51-60 years,116062,0.140752,174,0.141234,1017,0
04-12-21,61-70 years,83449,0.101201,98,0.079545,2239,2
04-12-21,71-80 years,48501,0.058819,45,0.036526,3687,1
04-12-21,81+ years,24978,0.030292,10,0.008117,4513,1
04-12-21,Pending,1040,0.001261,1,0.000812,0,0
04-11-21,0-10 years,44865,0.054491,57,0.087023,5,0
04-11-21,11-20 years,105442,0.128064,103,0.157252,5,0
04-11-21,21-30 years,148626,0.180513,124,0.189313,46,0
04-11-21,31-40 years,127907,0.155349,107,0.163359,125,0
04-11-21,41-50 years,122812,0.149161,99,0.151145,382,0
04-11-21,51-60 years,115888,0.140751,93,0.141985,1017,0
04-11-21,61-70 years,83351,0.101233,43,0.065649,2237,1
04-11-21,71-80 years,48456,0.058852,19,0.029008,3686,1
04-11-21,81+ years,24968,0.030325,10,0.015267,4512,1
04-11-21,Pending,1039,0.001262,0,0,0,0
04-10-21,0-10 years,44808,0.054465,49,0.056128,5,0
04-10-21,11-20 years,105339,0.128041,122,0.139748,5,0
04-10-21,21-30 years,148502,0.180506,187,0.214204,46,0
04-10-21,31-40 years,127800,0.155342,139,0.159221,125,0
04-10-21,41-50 years,122713,0.149159,138,0.158076,382,0
04-10-21,51-60 years,115795,0.14075,114,0.130584,1017,4
04-10-21,61-70 years,83308,0.101262,77,0.088202,2236,3
04-10-21,71-80 years,48437,0.058876,39,0.044674,3685,1
04-10-21,81+ years,24958,0.030337,8,0.009164,4511,0
04-10-21,Pending,1039,0.001263,0,0,0,0
04-09-21,0-10 years,44759,0.054463,91,0.068012,5,0
04-09-21,11-20 years,105217,0.128028,223,0.166667,5,0
04-09-21,21-30 years,148315,0.18047,249,0.186099,46,0
04-09-21,31-40 years,127661,0.155338,232,0.173393,125,0
04-09-21,41-50 years,122575,0.14915,195,0.14574,382,0
04-09-21,51-60 years,115681,0.140761,173,0.129297,1013,0
04-09-21,61-70 years,83231,0.101276,123,0.091928,2233,1
04-09-21,71-80 years,48398,0.058891,34,0.025411,3684,2
04-09-21,81+ years,24950,0.030359,17,0.012706,4511,0
04-09-21,Pending,1039,0.001264,1,0.000747,0,0
04-08-21,0-10 years,44668,0.054441,91,0.079062,5,0
04-08-21,11-20 years,104994,0.127965,203,0.176368,5,0
04-08-21,21-30 years,148066,0.180461,223,0.193745,46,0
04-08-21,31-40 years,127429,0.155309,172,0.149435,125,0
04-08-21,41-50 years,122380,0.149155,172,0.149435,382,0
04-08-21,51-60 years,115508,0.14078,149,0.129453,1013,1
04-08-21,61-70 years,83108,0.101291,97,0.084275,2232,2
04-08-21,71-80 years,48364,0.058945,30,0.026064,3682,1
04-08-21,81+ years,24933,0.030388,14,0.012163,4511,0
04-08-21,Pending,1038,0.001265,0,0,0,0
04-07-21,0-10 years,44577,0.054406,140,0.088272,5,0
04-07-21,11-20 years,104791,0.127897,223,0.140605,5,0
04-07-21,21-30 years,147843,0.180442,283,0.178436,46,0
04-07-21,31-40 years,127257,0.155317,263,0.165826,125,1
04-07-21,41-50 years,122208,0.149155,238,0.150063,382,3
04-07-21,51-60 years,115359,0.140796,223,0.140605,1012,3
04-07-21,61-70 years,83011,0.101315,137,0.086381,2230,5
04-07-21,71-80 years,48334,0.058992,54,0.034048,3681,3
04-07-21,81+ years,24919,0.030414,23,0.014502,4511,6
04-07-21,Pending,1038,0.001267,2,0.001261,0,0
04-06-21,0-10 years,44437,0.054341,93,0.069559,5,0
04-06-21,11-20 years,104568,0.127873,216,0.161556,5,-1
04-06-21,21-30 years,147560,0.180446,267,0.199701,46,0
04-06-21,31-40 years,126994,0.155297,217,0.162304,124,0
04-06-21,41-50 years,121970,0.149153,205,0.153328,379,1
04-06-21,51-60 years,115136,0.140796,177,0.132386,1009,0
04-06-21,61-70 years,82874,0.101344,112,0.083770,2225,5
04-06-21,71-80 years,48280,0.059040,32,0.023934,3678,3
04-06-21,81+ years,24896,0.030444,17,0.012715,4505,1
04-06-21,Pending,1036,0.001267,1,0.000748,0,0
04-05-21,0-10 years,44344,0.054316,62,0.069507,5,0
04-05-21,11-20 years,104352,0.127818,128,0.143498,6,0
04-05-21,21-30 years,147293,0.180415,156,0.174888,46,0
04-05-21,31-40 years,126777,0.155285,135,0.151345,124,0
04-05-21,41-50 years,121765,0.149146,130,0.14574,378,2
04-05-21,51-60 years,114959,0.14081,133,0.149103,1009,2
04-05-21,61-70 years,82762,0.101373,89,0.099776,2220,16
04-05-21,71-80 years,48248,0.059097,39,0.043722,3675,9
04-05-21,81+ years,24879,0.030474,20,0.022422,4504,9
04-05-21,Pending,1035,0.001268,0,0,0,0
04-04-21,0-10 years,44282,0.054299,44,0.079710,5,0
04-04-21,11-20 years,104224,0.1278,89,0.161232,6,0
04-04-21,21-30 years,147137,0.180421,100,0.181159,46,0
04-04-21,31-40 years,126642,0.155289,87,0.157609,124,0
04-04-21,41-50 years,121635,0.14915,82,0.148551,376,0
04-04-21,51-60 years,114826,0.140801,71,0.128623,1007,0
04-04-21,61-70 years,82673,0.101374,53,0.096014,2204,1
04-04-21,71-80 years,48209,0.059114,22,0.039855,3666,5
04-04-21,81+ years,24859,0.030482,4,0.007246,4495,1
04-04-21,Pending,1035,0.001269,0,0,0,0
04-03-21,0-10 years,44238,0.054282,54,0.060268,5,0
04-03-21,11-20 years,104135,0.127778,122,0.136161,6,0
04-03-21,21-30 years,147037,0.18042,177,0.197545,46,0
04-03-21,31-40 years,126555,0.155288,145,0.16183,124,0
04-03-21,41-50 years,121553,0.14915,158,0.176339,376,0
04-03-21,51-60 years,114755,0.140809,122,0.136161,1007,0
04-03-21,61-70 years,82620,0.101378,77,0.085938,2203,0
04-03-21,71-80 years,48187,0.059127,31,0.034598,3661,0
04-03-21,81+ years,24855,0.030498,10,0.011161,4494,0
04-03-21,Pending,1035,0.001270,0,0,0,0
04-02-21,0-10 years,44184,0.054275,90,0.084349,5,0
04-02-21,11-20 years,104013,0.127768,143,0.134021,6,0
04-02-21,21-30 years,146860,0.180401,212,0.198688,46,0
04-02-21,31-40 years,126410,0.155281,198,0.185567,124,0
04-02-21,41-50 years,121395,0.14912,139,0.130272,376,0
04-02-21,51-60 years,114633,0.140814,159,0.149016,1007,0
04-02-21,61-70 years,82543,0.101395,82,0.076851,2203,0
04-02-21,71-80 years,48156,0.059154,33,0.030928,3661,0
04-02-21,81+ years,24845,0.030519,11,0.010309,4494,1
04-02-21,Pending,1035,0.001271,0,0,0,0
04-01-21,0-10 years,44094,0.054236,100,0.079745,5,0
04-01-21,11-20 years,103870,0.12776,205,0.163477,6,0
04-01-21,21-30 years,146648,0.180377,226,0.180223,46,0
04-01-21,31-40 years,126212,0.155241,206,0.164274,124,-1
04-01-21,41-50 years,121256,0.149145,151,0.120415,376,0
04-01-21,51-60 years,114474,0.140803,172,0.137161,1007,1
04-01-21,61-70 years,82461,0.101427,113,0.090112,2203,3
04-01-21,71-80 years,48123,0.059191,51,0.040670,3661,1
04-01-21,81+ years,24834,0.030546,24,0.019139,4493,2
04-01-21,Pending,1035,0.001273,6,0.004785,0,0
03-31-21,0-10 years,43994,0.054196,145,0.077499,5,0
03-31-21,11-20 years,103665,0.127705,285,0.152325,6,1
03-31-21,21-30 years,146422,0.180378,351,0.1876,46,0
03-31-21,31-40 years,126006,0.155227,346,0.184928,125,0
03-31-21,41-50 years,121105,0.149189,269,0.143773,376,0
03-31-21,51-60 years,114302,0.140809,250,0.133618,1006,1
03-31-21,61-70 years,82348,0.101445,155,0.082843,2200,4
03-31-21,71-80 years,48072,0.059220,52,0.027793,3660,3
03-31-21,81+ years,24810,0.030563,16,0.008552,4491,2
03-31-21,Pending,1029,0.001268,2,0.001069,0,0
03-30-21,0-10 years,43849,0.054142,80,0.067058,5,0
03-30-21,11-20 years,103380,0.127648,162,0.135792,5,0
03-30-21,21-30 years,146071,0.180361,197,0.16513,46,0
03-30-21,31-40 years,125660,0.155158,228,0.191115,125,1
03-30-21,41-50 years,120836,0.149202,196,0.164292,376,0
03-30-21,51-60 years,114052,0.140825,160,0.134116,1005,2
03-30-21,61-70 years,82193,0.101488,94,0.078793,2196,3
03-30-21,71-80 years,48020,0.059293,37,0.031014,3657,1
03-30-21,81+ years,24794,0.030614,30,0.025147,4489,3
03-30-21,Pending,1027,0.001268,9,0.007544,0,0
03-29-21,0-10 years,43769,0.054123,109,0.091443,5,0
03-29-21,11-20 years,103218,0.127636,161,0.135067,5,0
03-29-21,21-30 years,145874,0.180383,197,0.165268,46,0
03-29-21,31-40 years,125432,0.155105,204,0.171141,124,0
03-29-21,41-50 years,120640,0.14918,170,0.142617,376,1
03-29-21,51-60 years,113892,0.140835,158,0.13255,1003,5
03-29-21,61-70 years,82099,0.101521,119,0.099832,2193,11
03-29-21,71-80 years,47983,0.059334,49,0.041107,3656,1
03-29-21,81+ years,24764,0.030622,24,0.020134,4486,11
03-29-21,Pending,1018,0.001259,1,0.000839,0,0
03-28-21,0-10 years,43660,0.054068,71,0.087117,5,0
03-28-21,11-20 years,103057,0.127625,139,0.170552,5,0
03-28-21,21-30 years,145677,0.180406,151,0.185276,46,0
03-28-21,31-40 years,125228,0.155082,137,0.168098,124,0
03-28-21,41-50 years,120470,0.149189,104,0.127607,375,0
03-28-21,51-60 years,113734,0.140848,109,0.133742,998,2
03-28-21,61-70 years,81980,0.101524,72,0.088344,2182,6
03-28-21,71-80 years,47934,0.059361,18,0.022086,3655,3
03-28-21,81+ years,24740,0.030638,13,0.015951,4475,2
03-28-21,Pending,1017,0.001259,1,0.001227,0,0
03-27-21,0-10 years,43589,0.054035,63,0.077396,5,0
03-27-21,11-20 years,102918,0.127582,135,0.165848,5,0
03-27-21,21-30 years,145526,0.180401,139,0.170762,46,0
03-27-21,31-40 years,125091,0.155069,146,0.179361,124,0
03-27-21,41-50 years,120366,0.149211,100,0.12285,375,0
03-27-21,51-60 years,113625,0.140855,113,0.138821,996,2
