DATE,AGE_RANGE,AR_TOTALCASES,AR_TOTALPERCENT,AR_NEWCASES,AR_NEWPERCENT,AR_TOTALDEATHS,AR_NEWDEATHS
04-25-21,31-40 years,131008,0.155644,79,0.142857,127,0
04-25-21,41-50 years,125526,0.149131,79,0.142857,390,0
04-25-21,51-60 years,118405,0.140671,69,0.124774,1045,2
04-25-21,61-70 years,84845,0.1008,51,0.092224,2269,2
04-25-21,71-80 years,49058,0.058283,23,0.041591,3720,2
04-25-21,81+ years,25174,0.029908,7,0.012658,4543,0
04-25-21,Pending,1055,0.001253,0,0,0,0
04-24-21,0-10 years,46295,0.055037,77,0.102122,5,0
04-24-21,11-20 years,108177,0.128604,134,0.177719,6,0
04-24-21,21-30 years,151930,0.180619,132,0.175066,47,0
04-24-21,31-40 years,130929,0.155652,117,0.155172,127,0
04-24-21,41-50 years,125447,0.149135,85,0.112732,390,0
04-24-21,51-60 years,118336,0.140681,99,0.1313,1043,0
04-24-21,61-70 years,84794,0.100805,61,0.080902,2267,0
04-24-21,71-80 years,49035,0.058294,36,0.047745,3718,0
04-24-21,81+ years,25167,0.029919,13,0.017241,4543,0
04-24-21,Pending,1055,0.001254,0,0,0,0
04-23-21,0-10 years,46218,0.054995,77,0.080628,5,0
04-23-21,11-20 years,108043,0.12856,151,0.158115,6,0
04-23-21,21-30 years,151798,0.180624,183,0.191623,47,0
04-23-21,31-40 years,130812,0.155652,154,0.161257,127,0
04-23-21,41-50 years,125362,0.149167,120,0.125654,390,0
04-23-21,51-60 years,118237,0.140689,146,0.15288,1043,1
04-23-21,61-70 years,84733,0.100823,69,0.072251,2267,0
04-23-21,71-80 years,48999,0.058304,41,0.042932,3718,1
04-23-21,81+ years,25154,0.029931,13,0.013613,4543,2
04-23-21,Pending,1055,0.001255,1,0.001047,0,0
04-22-21,0-10 years,46141,0.054965,163,0.086016,5,0
04-22-21,11-20 years,107892,0.128526,318,0.16781,6,0
04-22-21,21-30 years,151615,0.180611,333,0.175726,47,0
04-22-21,31-40 years,130658,0.155646,293,0.154617,127,0
04-22-21,41-50 years,125242,0.149194,294,0.155145,390,0
04-22-21,51-60 years,118091,0.140676,244,0.12876,1042,5
04-22-21,61-70 years,84664,0.100856,159,0.083905,2267,0
04-22-21,71-80 years,48958,0.058321,68,0.035884,3717,0
04-22-21,81+ years,25141,0.029949,22,0.011609,4541,7
04-22-21,Pending,1054,0.001256,1,0.000528,0,0
04-21-21,0-10 years,45978,0.054895,99,0.070312,5,0
04-21-21,11-20 years,107574,0.128437,218,0.15483,6,0
04-21-21,21-30 years,151282,0.180622,266,0.18892,47,0
04-21-21,31-40 years,130365,0.155648,235,0.166903,127,0
04-21-21,41-50 years,124948,0.149181,190,0.134943,390,2
04-21-21,51-60 years,117847,0.140703,203,0.144176,1037,6
04-21-21,61-70 years,84505,0.100894,132,0.09375,2267,6
04-21-21,71-80 years,48890,0.058372,44,0.03125,3717,4
04-21-21,81+ years,25119,0.029991,18,0.012784,4534,1
04-21-21,Pending,1053,0.001257,3,0.002131,0,0
04-20-21,0-10 years,45879,0.054869,94,0.084456,5,0
04-20-21,11-20 years,107356,0.128393,167,0.150045,6,0
04-20-21,21-30 years,151016,0.180608,182,0.163522,47,0
04-20-21,31-40 years,130130,0.155629,172,0.154537,127,0
04-20-21,41-50 years,124758,0.149205,172,0.154537,388,0
04-20-21,51-60 years,117644,0.140697,179,0.160827,1031,3
04-20-21,61-70 years,84373,0.100906,92,0.082659,2261,3
04-20-21,71-80 years,48846,0.058418,40,0.035939,3713,4
04-20-21,81+ years,25101,0.030020,15,0.013477,4533,5
04-20-21,Pending,1050,0.001256,0,0,0,0
04-19-21,0-10 years,45785,0.054830,51,0.060142,5,0
04-19-21,11-20 years,107189,0.128364,132,0.15566,6,0
04-19-21,21-30 years,150834,0.180631,155,0.182783,47,1
04-19-21,31-40 years,129958,0.155631,131,0.154481,127,0
04-19-21,41-50 years,124586,0.149198,132,0.15566,388,1
04-19-21,51-60 years,117465,0.14067,105,0.123821,1028,2
04-19-21,61-70 years,84281,0.10093,85,0.100236,2258,6
04-19-21,71-80 years,48806,0.058447,38,0.044811,3709,2
04-19-21,81+ years,25086,0.030042,18,0.021226,4528,3
04-19-21,Pending,1050,0.001257,1,0.001179,0,0
04-18-21,0-10 years,45734,0.054824,41,0.072954,5,0
04-18-21,11-20 years,107057,0.128336,83,0.147687,6,1
04-18-21,21-30 years,150679,0.180629,110,0.19573,46,0
04-18-21,31-40 years,129827,0.155632,92,0.163701,127,1
04-18-21,41-50 years,124454,0.149191,91,0.161922,387,0
04-18-21,51-60 years,117360,0.140687,73,0.129893,1026,1
04-18-21,61-70 years,84196,0.100931,44,0.078292,2252,3
04-18-21,71-80 years,48768,0.058461,21,0.037367,3707,7
04-18-21,81+ years,25068,0.030051,7,0.012456,4525,4
04-18-21,Pending,1049,0.001258,0,0,0,0
04-17-21,0-10 years,45693,0.054812,71,0.100567,5,0
04-17-21,11-20 years,106974,0.128323,91,0.128895,5,0
04-17-21,21-30 years,150569,0.180618,141,0.199717,46,0
04-17-21,31-40 years,129735,0.155627,122,0.172805,126,0
04-17-21,41-50 years,124363,0.149182,106,0.150142,387,0
04-17-21,51-60 years,117287,0.140694,90,0.127479,1025,1
04-17-21,61-70 years,84152,0.100946,53,0.075071,2249,0
04-17-21,71-80 years,48747,0.058476,21,0.029745,3700,0
04-17-21,81+ years,25061,0.030062,9,0.012748,4521,0
04-17-21,Pending,1049,0.001258,2,0.002833,0,0
04-16-21,0-10 years,45622,0.054773,259,0.061418,5,0
04-16-21,11-20 years,106883,0.128323,616,0.146075,5,0
04-16-21,21-30 years,150428,0.180602,800,0.189708,46,0
04-16-21,31-40 years,129613,0.155612,755,0.179037,126,1
04-16-21,41-50 years,124257,0.149182,702,0.166469,387,1
04-16-21,51-60 years,117197,0.140706,593,0.140621,1024,2
04-16-21,61-70 years,84099,0.100968,355,0.084183,2249,3
04-16-21,71-80 years,48726,0.058500,107,0.025373,3700,5
04-16-21,81+ years,25052,0.030077,29,0.006877,4521,2
04-16-21,Pending,1047,0.001257,1,0.000237,0,0
04-15-21,0-10 years,45363,0.054739,130,0.094408,5,0
04-15-21,11-20 years,106267,0.128232,212,0.153958,5,0
04-15-21,21-30 years,149628,0.180556,268,0.194626,46,0
04-15-21,31-40 years,128858,0.155493,244,0.177197,125,0
04-15-21,41-50 years,123555,0.149094,186,0.135076,386,2
04-15-21,51-60 years,116604,0.140706,175,0.127088,1022,1
04-15-21,61-70 years,83744,0.101054,109,0.079158,2246,1
04-15-21,71-80 years,48619,0.058669,37,0.026870,3695,3
04-15-21,81+ years,25023,0.030195,15,0.010893,4519,1
04-15-21,Pending,1046,0.001262,1,0.000726,0,0
04-14-21,0-10 years,45233,0.054673,151,0.083564,5,0
04-14-21,11-20 years,106055,0.128189,289,0.159934,5,0
04-14-21,21-30 years,149360,0.180533,344,0.190371,46,0
04-14-21,31-40 years,128614,0.155457,309,0.171002,125,0
04-14-21,41-50 years,123369,0.149117,249,0.137797,384,0
04-14-21,51-60 years,116429,0.140729,234,0.129496,1021,1
04-14-21,61-70 years,83635,0.10109,138,0.076370,2245,7
04-14-21,71-80 years,48582,0.058721,59,0.032651,3692,0
04-14-21,81+ years,25008,0.030227,30,0.016602,4518,1
04-14-21,Pending,1045,0.001263,4,0.002214,0,0
04-13-21,0-10 years,45082,0.054610,113,0.099210,5,0
04-13-21,11-20 years,105766,0.12812,176,0.154522,5,0
04-13-21,21-30 years,149016,0.180511,176,0.154522,46,0
04-13-21,31-40 years,128305,0.155423,200,0.175593,125,0
04-13-21,41-50 years,123120,0.149142,163,0.143108,384,-1
04-13-21,51-60 years,116195,0.140753,169,0.148376,1020,3
04-13-21,61-70 years,83497,0.101144,83,0.072871,2238,-1
04-13-21,71-80 years,48523,0.058778,43,0.037752,3692,5
04-13-21,81+ years,24978,0.030257,15,0.013169,4517,4
04-13-21,Pending,1041,0.001261,1,0.000878,0,0
04-12-21,0-10 years,44969,0.054549,113,0.091721,5,0
04-12-21,11-20 years,105590,0.128084,166,0.13474,5,0
04-12-21,21-30 years,148840,0.180547,235,0.190747,46,0
04-12-21,31-40 years,128105,0.155395,220,0.178571,125,0
04-12-21,41-50 years,122957,0.14915,170,0.137987,385,3
04-12-21,51-60 years,116026,0.140743,174,0.141234,1017,0
04-12-21,61-70 years,83414,0.101183,98,0.079545,2239,2
04-12-21,71-80 years,48480,0.058808,45,0.036526,3687,1
04-12-21,81+ years,24963,0.030281,10,0.008117,4513,1
04-12-21,Pending,1040,0.001262,1,0.000812,0,0
04-11-21,0-10 years,44856,0.054493,57,0.087023,5,0
04-11-21,11-20 years,105424,0.128074,103,0.157252,5,0
04-11-21,21-30 years,148605,0.180532,124,0.189313,46,0
04-11-21,31-40 years,127885,0.15536,107,0.163359,125,0
04-11-21,41-50 years,122787,0.149167,99,0.151145,382,0
04-11-21,51-60 years,115852,0.140742,93,0.141985,1017,0
04-11-21,61-70 years,83316,0.101216,43,0.065649,2237,1
04-11-21,71-80 years,48435,0.058841,19,0.029008,3686,1
04-11-21,81+ years,24953,0.030314,10,0.015267,4512,1
04-11-21,Pending,1039,0.001262,0,0,0,0
04-10-21,0-10 years,44799,0.054467,49,0.056128,5,0
04-10-21,11-20 years,105321,0.12805,122,0.139748,5,0
04-10-21,21-30 years,148481,0.180525,187,0.214204,46,0
04-10-21,31-40 years,127778,0.155354,139,0.159221,125,0
04-10-21,41-50 years,122688,0.149165,138,0.158076,382,0
04-10-21,51-60 years,115759,0.140741,114,0.130584,1017,4
04-10-21,61-70 years,83273,0.101244,77,0.088202,2236,3
04-10-21,71-80 years,48416,0.058865,39,0.044674,3685,1
04-10-21,81+ years,24943,0.030326,8,0.009164,4511,0
04-10-21,Pending,1039,0.001263,0,0,0,0
04-09-21,0-10 years,44750,0.054465,91,0.068012,5,0
04-09-21,11-20 years,105199,0.128038,223,0.166667,5,0
04-09-21,21-30 years,148294,0.180489,249,0.186099,46,0
04-09-21,31-40 years,127639,0.15535,232,0.173393,125,0
04-09-21,41-50 years,122550,0.149156,195,0.14574,382,0
04-09-21,51-60 years,115645,0.140752,173,0.129297,1013,0
04-09-21,61-70 years,83196,0.101258,123,0.091928,2233,1
04-09-21,71-80 years,48377,0.058880,34,0.025411,3684,2
04-09-21,81+ years,24935,0.030348,17,0.012706,4511,0
04-09-21,Pending,1039,0.001265,1,0.000747,0,0
04-08-21,0-10 years,44659,0.054443,91,0.079130,5,0
04-08-21,11-20 years,104976,0.127975,203,0.176522,5,0
04-08-21,21-30 years,148045,0.18048,223,0.193913,46,0
04-08-21,31-40 years,127407,0.15532,172,0.149565,125,0
04-08-21,41-50 years,122355,0.149161,172,0.149565,382,0
04-08-21,51-60 years,115472,0.14077,149,0.129565,1013,1
04-08-21,61-70 years,83073,0.101273,96,0.083478,2232,2
04-08-21,71-80 years,48343,0.058934,30,0.026087,3682,1
04-08-21,81+ years,24918,0.030377,14,0.012174,4511,0
04-08-21,Pending,1038,0.001265,0,0,0,0
04-07-21,0-10 years,44568,0.054409,140,0.088272,5,0
04-07-21,11-20 years,104773,0.127907,223,0.140605,5,0
04-07-21,21-30 years,147822,0.180461,284,0.179067,46,0
04-07-21,31-40 years,127235,0.155328,263,0.165826,125,1
04-07-21,41-50 years,122183,0.149161,237,0.149433,382,3
04-07-21,51-60 years,115323,0.140786,223,0.140605,1012,3
04-07-21,61-70 years,82977,0.101298,137,0.086381,2230,5
04-07-21,71-80 years,48313,0.058980,54,0.034048,3681,3
04-07-21,81+ years,24904,0.030403,23,0.014502,4511,6
04-07-21,Pending,1038,0.001267,2,0.001261,0,0
04-06-21,0-10 years,44428,0.054343,93,0.069559,5,0
04-06-21,11-20 years,104550,0.127882,216,0.161556,5,-1
04-06-21,21-30 years,147538,0.180464,267,0.199701,46,0
04-06-21,31-40 years,126972,0.155308,217,0.162304,124,0
04-06-21,41-50 years,121946,0.14916,205,0.153328,379,1
04-06-21,51-60 years,115100,0.140786,177,0.132386,1009,0
04-06-21,61-70 years,82840,0.101327,112,0.083770,2225,5
04-06-21,71-80 years,48259,0.059029,32,0.023934,3678,3
04-06-21,81+ years,24881,0.030434,17,0.012715,4505,1
04-06-21,Pending,1036,0.001267,1,0.000748,0,0
04-05-21,0-10 years,44335,0.054318,62,0.069507,5,0
04-05-21,11-20 years,104334,0.127827,128,0.143498,6,0
04-05-21,21-30 years,147271,0.180432,156,0.174888,46,0
04-05-21,31-40 years,126755,0.155296,135,0.151345,124,0
04-05-21,41-50 years,121741,0.149153,130,0.14574,378,2
04-05-21,51-60 years,114923,0.1408,133,0.149103,1009,2
04-05-21,61-70 years,82728,0.101356,89,0.099776,2220,16
04-05-21,71-80 years,48227,0.059086,39,0.043722,3675,9
04-05-21,81+ years,24864,0.030463,20,0.022422,4504,9
04-05-21,Pending,1035,0.001268,0,0,0,0
04-04-21,0-10 years,44273,0.054301,44,0.079710,5,0
04-04-21,11-20 years,104206,0.12781,89,0.161232,6,0
04-04-21,21-30 years,147115,0.180438,100,0.181159,46,0
04-04-21,31-40 years,126620,0.155301,87,0.157609,124,0
04-04-21,41-50 years,121611,0.149157,82,0.148551,376,0
04-04-21,51-60 years,114790,0.140791,71,0.128623,1007,0
04-04-21,61-70 years,82639,0.101358,53,0.096014,2204,1
04-04-21,71-80 years,48188,0.059103,22,0.039855,3666,5
04-04-21,81+ years,24844,0.030471,4,0.007246,4495,1
04-04-21,Pending,1035,0.001269,0,0,0,0
04-03-21,0-10 years,44229,0.054284,54,0.060268,5,0
04-03-21,11-20 years,104117,0.127787,122,0.136161,6,0
04-03-21,21-30 years,147015,0.180438,177,0.197545,46,0
04-03-21,31-40 years,126533,0.155299,145,0.16183,124,0
04-03-21,41-50 years,121529,0.149158,158,0.176339,376,0
04-03-21,51-60 years,114719,0.140799,122,0.136161,1007,0
04-03-21,61-70 years,82586,0.101361,77,0.085938,2203,0
04-03-21,71-80 years,48166,0.059116,31,0.034598,3661,0
04-03-21,81+ years,24840,0.030487,10,0.011161,4494,0
04-03-21,Pending,1035,0.001270,0,0,0,0
04-02-21,0-10 years,44175,0.054278,90,0.084349,5,0
04-02-21,11-20 years,103995,0.127778,143,0.134021,6,0
04-02-21,21-30 years,146838,0.180419,212,0.198688,46,0
04-02-21,31-40 years,126388,0.155292,198,0.185567,124,0
04-02-21,41-50 years,121371,0.149128,139,0.130272,376,0
04-02-21,51-60 years,114597,0.140805,159,0.149016,1007,0
04-02-21,61-70 years,82509,0.101378,82,0.076851,2203,0
04-02-21,71-80 years,48135,0.059143,33,0.030928,3661,0
04-02-21,81+ years,24830,0.030508,11,0.010309,4494,1
04-02-21,Pending,1035,0.001272,0,0,0,0
04-01-21,0-10 years,44085,0.054238,100,0.079745,5,0
04-01-21,11-20 years,103852,0.12777,205,0.163477,6,0
04-01-21,21-30 years,146626,0.180395,226,0.180223,46,0
04-01-21,31-40 years,126190,0.155252,206,0.164274,124,-1
04-01-21,41-50 years,121232,0.149152,151,0.120415,376,0
04-01-21,51-60 years,114438,0.140794,172,0.137161,1007,1
04-01-21,61-70 years,82427,0.10141,113,0.090112,2203,3
04-01-21,71-80 years,48102,0.059180,51,0.040670,3661,1
04-01-21,81+ years,24819,0.030535,24,0.019139,4493,2
04-01-21,Pending,1035,0.001273,6,0.004785,0,0
03-31-21,0-10 years,43985,0.054199,145,0.077540,5,0
03-31-21,11-20 years,103647,0.127715,285,0.152406,6,1
03-31-21,21-30 years,146400,0.180395,351,0.187701,46,0
03-31-21,31-40 years,125984,0.155238,346,0.185027,125,0
03-31-21,41-50 years,121081,0.149197,268,0.143316,376,0
03-31-21,51-60 years,114266,0.140799,250,0.13369,1006,1
03-31-21,61-70 years,82314,0.101428,155,0.082888,2200,4
03-31-21,71-80 years,48051,0.059209,52,0.027807,3660,3
03-31-21,81+ years,24795,0.030553,16,0.008556,4491,2
03-31-21,Pending,1029,0.001268,2,0.001070,0,0
03-30-21,0-10 years,43840,0.054145,80,0.067058,5,0
03-30-21,11-20 years,103362,0.127658,162,0.135792,5,0
03-30-21,21-30 years,146049,0.180378,197,0.16513,46,0
03-30-21,31-40 years,125638,0.15517,228,0.191115,125,1
03-30-21,41-50 years,120813,0.14921,196,0.164292,376,0
03-30-21,51-60 years,114016,0.140816,160,0.134116,1005,2
