DATE,AGE_RANGE,AR_TOTALCASES,AR_TOTALPERCENT,AR_NEWCASES,AR_NEWPERCENT,AR_TOTALDEATHS,AR_NEWDEATHS
04-30-21,31-40 years,131917,0.155632,185,0.16895,128,0
04-30-21,41-50 years,126378,0.149097,148,0.13516,395,0
04-30-21,51-60 years,119149,0.140568,118,0.107763,1051,2
04-30-21,61-70 years,85307,0.100643,72,0.065753,2287,2
04-30-21,71-80 years,49271,0.058128,35,0.031963,3730,1
04-30-21,81+ years,25264,0.029806,20,0.018265,4554,2
04-30-21,Pending,1064,0.001255,1,0.000913,0,0
04-29-21,0-10 years,46774,0.055254,127,0.119586,5,0
04-29-21,11-20 years,109061,0.128833,179,0.16855,6,0
04-29-21,21-30 years,152923,0.180647,189,0.177966,48,0
04-29-21,31-40 years,131732,0.155614,156,0.146893,128,0
04-29-21,41-50 years,126230,0.149115,149,0.140301,395,0
04-29-21,51-60 years,119031,0.140611,132,0.124294,1049,2
04-29-21,61-70 years,85235,0.100688,76,0.071563,2285,3
04-29-21,71-80 years,49236,0.058162,36,0.033898,3729,2
04-29-21,81+ years,25244,0.029821,18,0.016949,4552,2
04-29-21,Pending,1063,0.001256,0,0,0,0
04-28-21,0-10 years,46647,0.055173,130,0.107973,5,0
04-28-21,11-20 years,108882,0.128783,210,0.174419,6,0
04-28-21,21-30 years,152734,0.18065,219,0.181894,48,0
04-28-21,31-40 years,131576,0.155625,180,0.149502,128,1
04-28-21,41-50 years,126081,0.149126,171,0.142027,395,3
04-28-21,51-60 years,118899,0.140631,152,0.126246,1047,0
04-28-21,61-70 years,85159,0.100724,96,0.079734,2282,5
04-28-21,71-80 years,49200,0.058193,32,0.026578,3727,2
04-28-21,81+ years,25226,0.029837,13,0.010797,4550,6
04-28-21,Pending,1063,0.001257,1,0.000831,0,0
04-27-21,0-10 years,46517,0.055098,76,0.065236,5,0
04-27-21,11-20 years,108672,0.128718,202,0.173391,6,0
04-27-21,21-30 years,152515,0.180649,232,0.199142,48,0
04-27-21,31-40 years,131396,0.155634,193,0.165665,127,0
04-27-21,41-50 years,125910,0.149136,173,0.148498,392,1
04-27-21,51-60 years,118747,0.140652,147,0.12618,1047,1
04-27-21,61-70 years,85063,0.100754,87,0.074678,2277,4
04-27-21,71-80 years,49168,0.058238,43,0.036910,3725,2
04-27-21,81+ years,25213,0.029864,9,0.007725,4544,0
04-27-21,Pending,1062,0.001258,3,0.002575,0,0
04-26-21,0-10 years,46441,0.055084,88,0.080439,5,0
04-26-21,11-20 years,108470,0.128656,175,0.159963,6,0
04-26-21,21-30 years,152283,0.180623,211,0.19287,48,1
04-26-21,31-40 years,131203,0.15562,158,0.144424,127,0
04-26-21,41-50 years,125737,0.149137,174,0.159049,391,1
04-26-21,51-60 years,118600,0.140672,145,0.132541,1046,1
04-26-21,61-70 years,84976,0.10079,92,0.084095,2273,4
04-26-21,71-80 years,49125,0.058267,37,0.033821,3723,3
04-26-21,81+ years,25204,0.029895,10,0.009141,4544,1
04-26-21,Pending,1059,0.001256,4,0.003656,0,0
04-25-21,0-10 years,46353,0.055051,48,0.086799,5,0
04-25-21,11-20 years,108295,0.128616,91,0.164557,6,0
04-25-21,21-30 years,152072,0.180607,106,0.191682,47,0
04-25-21,31-40 years,131045,0.155635,79,0.142857,127,0
04-25-21,41-50 years,125563,0.149124,79,0.142857,390,0
04-25-21,51-60 years,118455,0.140682,69,0.124774,1045,2
04-25-21,61-70 years,84884,0.100812,51,0.092224,2269,2
04-25-21,71-80 years,49088,0.058299,23,0.041591,3720,2
04-25-21,81+ years,25194,0.029921,7,0.012658,4543,0
04-25-21,Pending,1055,0.001253,0,0,0,0
04-24-21,0-10 years,46305,0.055030,77,0.102122,5,0
04-24-21,11-20 years,108204,0.128592,133,0.176393,6,0
04-24-21,21-30 years,151966,0.1806,133,0.176393,47,0
04-24-21,31-40 years,130966,0.155643,117,0.155172,127,0
04-24-21,41-50 years,125484,0.149128,85,0.112732,390,0
04-24-21,51-60 years,118386,0.140693,99,0.1313,1043,0
04-24-21,61-70 years,84833,0.100818,61,0.080902,2267,0
04-24-21,71-80 years,49065,0.058310,36,0.047745,3718,0
04-24-21,81+ years,25187,0.029933,13,0.017241,4543,0
04-24-21,Pending,1055,0.001254,0,0,0,0
04-23-21,0-10 years,46228,0.054988,77,0.080628,5,0
04-23-21,11-20 years,108071,0.128549,151,0.158115,6,0
04-23-21,21-30 years,151833,0.180604,183,0.191623,47,0
04-23-21,31-40 years,130849,0.155643,154,0.161257,127,0
04-23-21,41-50 years,125399,0.149161,120,0.125654,390,0
04-23-21,51-60 years,118287,0.140701,146,0.15288,1043,1
04-23-21,61-70 years,84772,0.100835,69,0.072251,2267,0
04-23-21,71-80 years,49029,0.058319,41,0.042932,3718,1
04-23-21,81+ years,25174,0.029944,13,0.013613,4543,2
04-23-21,Pending,1055,0.001255,1,0.001047,0,0
04-22-21,0-10 years,46151,0.054959,163,0.086016,5,0
04-22-21,11-20 years,107920,0.128516,318,0.16781,6,0
04-22-21,21-30 years,151650,0.180591,333,0.175726,47,0
04-22-21,31-40 years,130695,0.155637,293,0.154617,127,0
04-22-21,41-50 years,125279,0.149187,294,0.155145,390,0
04-22-21,51-60 years,118141,0.140687,244,0.12876,1042,5
04-22-21,61-70 years,84703,0.100868,159,0.083905,2267,0
04-22-21,71-80 years,48988,0.058337,68,0.035884,3717,0
04-22-21,81+ years,25161,0.029963,22,0.011609,4541,7
04-22-21,Pending,1054,0.001255,1,0.000528,0,0
04-21-21,0-10 years,45988,0.054888,99,0.070312,5,0
04-21-21,11-20 years,107602,0.128427,218,0.15483,6,0
04-21-21,21-30 years,151317,0.180602,266,0.18892,47,0
04-21-21,31-40 years,130402,0.155639,236,0.167614,127,0
04-21-21,41-50 years,124985,0.149174,190,0.134943,390,2
04-21-21,51-60 years,117897,0.140714,203,0.144176,1037,6
04-21-21,61-70 years,84544,0.100906,131,0.093040,2267,6
04-21-21,71-80 years,48920,0.058388,44,0.03125,3717,4
04-21-21,81+ years,25139,0.030004,18,0.012784,4534,1
04-21-21,Pending,1053,0.001257,3,0.002131,0,0
04-20-21,0-10 years,45889,0.054862,94,0.084456,5,0
04-20-21,11-20 years,107384,0.128382,167,0.150045,6,0
04-20-21,21-30 years,151051,0.180588,183,0.16442,47,0
04-20-21,31-40 years,130166,0.155619,171,0.153639,127,0
04-20-21,41-50 years,124795,0.149198,172,0.154537,388,0
04-20-21,51-60 years,117694,0.140708,179,0.160827,1031,3
04-20-21,61-70 years,84413,0.100919,92,0.082659,2261,3
04-20-21,71-80 years,48876,0.058433,40,0.035939,3713,4
04-20-21,81+ years,25121,0.030033,15,0.013477,4533,5
04-20-21,Pending,1050,0.001255,0,0,0,0
04-19-21,0-10 years,45795,0.054823,51,0.060142,5,0
04-19-21,11-20 years,107217,0.128353,132,0.15566,6,0
04-19-21,21-30 years,150868,0.18061,155,0.182783,47,1
04-19-21,31-40 years,129995,0.155622,131,0.154481,127,0
04-19-21,41-50 years,124623,0.149191,132,0.15566,388,1
04-19-21,51-60 years,117515,0.140682,105,0.123821,1028,2
04-19-21,61-70 years,84321,0.100944,85,0.100236,2258,6
04-19-21,71-80 years,48836,0.058463,38,0.044811,3709,2
04-19-21,81+ years,25106,0.030055,18,0.021226,4528,3
04-19-21,Pending,1050,0.001257,1,0.001179,0,0
04-18-21,0-10 years,45744,0.054818,41,0.072954,5,0
04-18-21,11-20 years,107085,0.128326,83,0.147687,6,1
04-18-21,21-30 years,150713,0.180608,110,0.19573,46,0
04-18-21,31-40 years,129864,0.155623,92,0.163701,127,1
04-18-21,41-50 years,124491,0.149184,91,0.161922,387,0
04-18-21,51-60 years,117410,0.140699,73,0.129893,1026,1
04-18-21,61-70 years,84236,0.100945,44,0.078292,2252,3
04-18-21,71-80 years,48798,0.058477,21,0.037367,3707,7
04-18-21,81+ years,25088,0.030064,7,0.012456,4525,4
04-18-21,Pending,1049,0.001257,0,0,0,0
04-17-21,0-10 years,45703,0.054805,71,0.100567,5,0
04-17-21,11-20 years,107002,0.128313,91,0.128895,5,0
04-17-21,21-30 years,150603,0.180597,141,0.199717,46,0
04-17-21,31-40 years,129772,0.155618,122,0.172805,126,0
04-17-21,41-50 years,124400,0.149176,106,0.150142,387,0
04-17-21,51-60 years,117337,0.140706,90,0.127479,1025,1
04-17-21,61-70 years,84192,0.10096,53,0.075071,2249,0
04-17-21,71-80 years,48777,0.058492,21,0.029745,3700,0
04-17-21,81+ years,25081,0.030076,9,0.012748,4521,0
04-17-21,Pending,1049,0.001258,2,0.002833,0,0
04-16-21,0-10 years,45632,0.054767,259,0.061418,5,0
04-16-21,11-20 years,106911,0.128312,617,0.146313,5,0
04-16-21,21-30 years,150462,0.180581,800,0.189708,46,0
04-16-21,31-40 years,129650,0.155603,754,0.1788,126,1
04-16-21,41-50 years,124294,0.149175,702,0.166469,387,1
04-16-21,51-60 years,117247,0.140717,593,0.140621,1024,2
04-16-21,61-70 years,84139,0.100982,355,0.084183,2249,3
04-16-21,71-80 years,48756,0.058516,107,0.025373,3700,5
04-16-21,81+ years,25072,0.030091,29,0.006877,4521,2
04-16-21,Pending,1047,0.001257,1,0.000237,0,0
04-15-21,0-10 years,45373,0.054733,130,0.094340,5,0
04-15-21,11-20 years,106294,0.128221,212,0.153846,5,0
04-15-21,21-30 years,149662,0.180535,268,0.194485,46,0
04-15-21,31-40 years,128896,0.155485,244,0.177068,125,0
04-15-21,41-50 years,123592,0.149087,187,0.135704,386,2
04-15-21,51-60 years,116654,0.140718,175,0.126996,1022,1
04-15-21,61-70 years,83784,0.101067,109,0.0791,2246,1
04-15-21,71-80 years,48649,0.058684,37,0.026851,3695,3
04-15-21,81+ years,25043,0.030209,15,0.010885,4519,1
04-15-21,Pending,1046,0.001262,1,0.000726,0,0
04-14-21,0-10 years,45243,0.054667,151,0.083564,5,0
04-14-21,11-20 years,106082,0.128178,289,0.159934,5,0
04-14-21,21-30 years,149394,0.180511,344,0.190371,46,0
04-14-21,31-40 years,128652,0.155449,309,0.171002,125,0
04-14-21,41-50 years,123405,0.149109,249,0.137797,384,0
04-14-21,51-60 years,116479,0.140741,234,0.129496,1021,1
04-14-21,61-70 years,83675,0.101104,138,0.076370,2245,7
04-14-21,71-80 years,48612,0.058737,59,0.032651,3692,0
04-14-21,81+ years,25028,0.030241,30,0.016602,4518,1
04-14-21,Pending,1045,0.001263,4,0.002214,0,0
04-13-21,0-10 years,45092,0.054603,113,0.099210,5,0
04-13-21,11-20 years,105793,0.128108,176,0.154522,5,0
04-13-21,21-30 years,149050,0.18049,176,0.154522,46,0
04-13-21,31-40 years,128343,0.155415,200,0.175593,125,0
04-13-21,41-50 years,123156,0.149134,163,0.143108,384,-1
04-13-21,51-60 years,116245,0.140765,169,0.148376,1020,3
04-13-21,61-70 years,83537,0.101158,83,0.072871,2238,-1
04-13-21,71-80 years,48553,0.058795,43,0.037752,3692,5
04-13-21,81+ years,24998,0.030271,15,0.013169,4517,4
04-13-21,Pending,1041,0.001261,1,0.000878,0,0
04-12-21,0-10 years,44979,0.054542,113,0.091721,5,0
04-12-21,11-20 years,105617,0.128072,166,0.13474,5,0
04-12-21,21-30 years,148874,0.180526,235,0.190747,46,0
04-12-21,31-40 years,128143,0.155387,220,0.178571,125,0
04-12-21,41-50 years,122993,0.149142,170,0.137987,385,3
04-12-21,51-60 years,116076,0.140755,174,0.141234,1017,0
04-12-21,61-70 years,83454,0.101197,98,0.079545,2239,2
04-12-21,71-80 years,48510,0.058824,45,0.036526,3687,1
04-12-21,81+ years,24983,0.030295,10,0.008117,4513,1
04-12-21,Pending,1040,0.001261,1,0.000812,0,0
04-11-21,0-10 years,44866,0.054486,57,0.087023,5,0
04-11-21,11-20 years,105451,0.128062,103,0.157252,5,0
04-11-21,21-30 years,148639,0.18051,124,0.189313,46,0
04-11-21,31-40 years,127923,0.155353,107,0.163359,125,0
04-11-21,41-50 years,122823,0.149159,99,0.151145,382,0
04-11-21,51-60 years,115902,0.140754,93,0.141985,1017,0
04-11-21,61-70 years,83356,0.101229,43,0.065649,2237,1
04-11-21,71-80 years,48465,0.058857,19,0.029008,3686,1
04-11-21,81+ years,24973,0.030328,10,0.015267,4512,1
04-11-21,Pending,1039,0.001262,0,0,0,0
04-10-21,0-10 years,44809,0.054460,49,0.056128,5,0
04-10-21,11-20 years,105348,0.128039,122,0.139748,5,0
04-10-21,21-30 years,148515,0.180503,187,0.214204,46,0
04-10-21,31-40 years,127816,0.155346,139,0.159221,125,0
04-10-21,41-50 years,122724,0.149157,138,0.158076,382,0
04-10-21,51-60 years,115809,0.140753,114,0.130584,1017,4
04-10-21,61-70 years,83313,0.101258,77,0.088202,2236,3
04-10-21,71-80 years,48446,0.058881,39,0.044674,3685,1
04-10-21,81+ years,24963,0.030340,8,0.009164,4511,0
04-10-21,Pending,1039,0.001263,0,0,0,0
04-09-21,0-10 years,44760,0.054459,91,0.068012,5,0
04-09-21,11-20 years,105226,0.128026,223,0.166667,5,0
04-09-21,21-30 years,148328,0.180468,249,0.186099,46,0
04-09-21,31-40 years,127677,0.155342,232,0.173393,125,0
04-09-21,41-50 years,122586,0.149148,195,0.14574,382,0
04-09-21,51-60 years,115695,0.140764,173,0.129297,1013,0
04-09-21,61-70 years,83236,0.101272,123,0.091928,2233,1
04-09-21,71-80 years,48407,0.058896,34,0.025411,3684,2
04-09-21,81+ years,24955,0.030362,17,0.012706,4511,0
04-09-21,Pending,1039,0.001264,1,0.000747,0,0
04-08-21,0-10 years,44669,0.054436,91,0.079062,5,0
04-08-21,11-20 years,105003,0.127963,203,0.176368,5,0
04-08-21,21-30 years,148079,0.180458,223,0.193745,46,0
04-08-21,31-40 years,127445,0.155313,172,0.149435,125,0
04-08-21,41-50 years,122391,0.149153,172,0.149435,382,0
04-08-21,51-60 years,115522,0.140782,149,0.129453,1013,1
04-08-21,61-70 years,83113,0.101287,97,0.084275,2232,2
04-08-21,71-80 years,48373,0.058950,30,0.026064,3682,1
04-08-21,81+ years,24938,0.030391,14,0.012163,4511,0
04-08-21,Pending,1038,0.001265,0,0,0,0
04-07-21,0-10 years,44578,0.054402,140,0.088272,5,0
04-07-21,11-20 years,104800,0.127895,223,0.140605,5,0
04-07-21,21-30 years,147856,0.18044,283,0.178436,46,0
04-07-21,31-40 years,127273,0.155321,263,0.165826,125,1
04-07-21,41-50 years,122219,0.149153,238,0.150063,382,3
04-07-21,51-60 years,115373,0.140798,223,0.140605,1012,3
04-07-21,61-70 years,83016,0.101311,137,0.086381,2230,5
04-07-21,71-80 years,48343,0.058997,54,0.034048,3681,3
04-07-21,81+ years,24924,0.030417,23,0.014502,4511,6
04-07-21,Pending,1038,0.001267,2,0.001261,0,0
04-06-21,0-10 years,44438,0.054336,93,0.069559,5,0
04-06-21,11-20 years,104577,0.127871,216,0.161556,5,-1
04-06-21,21-30 years,147573,0.180444,267,0.199701,46,0
04-06-21,31-40 years,127010,0.1553,217,0.162304,124,0
04-06-21,41-50 years,121981,0.149151,205,0.153328,379,1
04-06-21,51-60 years,115150,0.140799,177,0.132386,1009,0
04-06-21,61-70 years,82879,0.10134,112,0.083770,2225,5
04-06-21,71-80 years,48289,0.059045,32,0.023934,3678,3
04-06-21,81+ years,24901,0.030447,17,0.012715,4505,1
04-06-21,Pending,1036,0.001267,1,0.000748,0,0
04-05-21,0-10 years,44345,0.054311,62,0.069507,5,0
04-05-21,11-20 years,104361,0.127816,128,0.143498,6,0
04-05-21,21-30 years,147306,0.180412,156,0.174888,46,0
04-05-21,31-40 years,126793,0.155289,135,0.151345,124,0
04-05-21,41-50 years,121776,0.149144,130,0.14574,378,2
04-05-21,51-60 years,114973,0.140813,133,0.149103,1009,2
04-05-21,61-70 years,82767,0.101368,89,0.099776,2220,16
04-05-21,71-80 years,48257,0.059102,39,0.043722,3675,9
04-05-21,81+ years,24884,0.030477,20,0.022422,4504,9
04-05-21,Pending,1035,0.001268,0,0,0,0
04-04-21,0-10 years,44283,0.054295,44,0.079710,5,0
04-04-21,11-20 years,104233,0.127798,89,0.161232,6,0
04-04-21,21-30 years,147150,0.180418,100,0.181159,46,0
04-04-21,31-40 years,126658,0.155293,87,0.157609,124,0
04-04-21,41-50 years,121646,0.149148,82,0.148551,376,0
04-04-21,51-60 years,114840,0.140803,71,0.128623,1007,0
04-04-21,61-70 years,82678,0.10137,53,0.096014,2204,1
04-04-21,71-80 years,48218,0.059119,22,0.039855,3666,5
04-04-21,81+ years,24864,0.030485,4,0.007246,4495,1
04-04-21,Pending,1035,0.001269,0,0,0,0
04-03-21,0-10 years,44239,0.054277,54,0.060268,5,0
04-03-21,11-20 years,104144,0.127776,122,0.136161,6,0
04-03-21,21-30 years,147050,0.180418,177,0.197545,46,0
04-03-21,31-40 years,126571,0.155292,145,0.16183,124,0
04-03-21,41-50 years,121564,0.149149,158,0.176339,376,0
04-03-21,51-60 years,114769,0.140812,122,0.136161,1007,0
04-03-21,61-70 years,82625,0.101374,77,0.085938,2203,0
04-03-21,71-80 years,48196,0.059132,31,0.034598,3661,0
04-03-21,81+ years,24860,0.030501,10,0.011161,4494,0
04-03-21,Pending,1035,0.001270,0,0,0,0
04-02-21,0-10 years,44185,0.054271,90,0.084349,5,0
04-02-21,11-20 years,104022,0.127767,143,0.134021,6,0
04-02-21,21-30 years,146873,0.180399,212,0.198688,46,0
04-02-21,31-40 years,126426,0.155285,198,0.185567,124,0
04-02-21,41-50 years,121406,0.149119,139,0.130272,376,0
04-02-21,51-60 years,114647,0.140817,159,0.149016,1007,0
04-02-21,61-70 years,82548,0.101391,82,0.076851,2203,0
04-02-21,71-80 years,48165,0.059159,33,0.030928,3661,0
04-02-21,81+ years,24850,0.030522,11,0.010309,4494,1
04-02-21,Pending,1035,0.001271,0,0,0,0
04-01-21,0-10 years,44095,0.054231,100,0.079681,5,0
04-01-21,11-20 years,103879,0.127758,205,0.163347,6,0
04-01-21,21-30 years,146661,0.180375,227,0.180876,46,0
04-01-21,31-40 years,126228,0.155245,206,0.164143,124,-1
04-01-21,41-50 years,121267,0.149143,151,0.120319,376,0
04-01-21,51-60 years,114488,0.140806,172,0.137052,1007,1
04-01-21,61-70 years,82466,0.101423,113,0.090040,2203,3
04-01-21,71-80 years,48132,0.059196,51,0.040637,3661,1
04-01-21,81+ years,24839,0.030549,24,0.019124,4493,2
04-01-21,Pending,1035,0.001273,6,0.004781,0,0
03-31-21,0-10 years,43995,0.054192,145,0.077499,5,0
03-31-21,11-20 years,103674,0.127703,285,0.152325,6,1
03-31-21,21-30 years,146434,0.180374,351,0.1876,46,0
03-31-21,31-40 years,126022,0.155231,346,0.184928,125,0
03-31-21,41-50 years,121116,0.149188,269,0.143773,376,0
03-31-21,51-60 years,114316,0.140812,250,0.133618,1006,1
03-31-21,61-70 years,82353,0.101441,155,0.082843,2200,4
03-31-21,71-80 years,48081,0.059225,52,0.027793,3660,3
03-31-21,81+ years,24815,0.030567,16,0.008552,4491,2
03-31-21,Pending,1029,0.001267,2,0.001069,0,0
03-30-21,0-10 years,43850,0.054138,80,0.067058,5,0
03-30-21,11-20 years,103389,0.127646,162,0.135792,5,0
03-30-21,21-30 years,146083,0.180357,198,0.165968,46,0
03-30-21,31-40 years,125676,0.155162,227,0.190277,125,1
03-30-21,41-50 years,120847,0.1492,196,0.164292,376,0
03-30-21,51-60 years,114066,0.140828,160,0.134116,1005,2
03-30-21,61-70 years,82198,0.101484,94,0.078793,2196,3
03-30-21,71-80 years,48029,0.059298,37,0.031014,3657,1
03-30-21,81+ years,24799,0.030617,30,0.025147,4489,3
03-30-21,Pending,1027,0.001268,9,0.007544,0,0
03-29-21,0-10 years,43770,0.054119,109,0.091443,5,0
03-29-21,11-20 years,103227,0.127634,161,0.135067,5,0
03-29-21,21-30 years,145885,0.180379,197,0.165268,46,0
03-29-21,31-40 years,125449,0.155111,204,0.171141,124,0
03-29-21,41-50 years,120651,0.149178,170,0.142617,376,1
03-29-21,51-60 years,113906,0.140838,158,0.13255,1003,5
03-29-21,61-70 years,82104,0.101517,119,0.099832,2193,11
03-29-21,71-80 years,47992,0.059339,49,0.041107,3656,1
03-29-21,81+ years,24769,0.030625,24,0.020134,4486,11
03-29-21,Pending,1018,0.001259,1,0.000839,0,0
03-28-21,0-10 years,43661,0.054064,71,0.087117,5,0
03-28-21,11-20 years,103066,0.127623,139,0.170552,5,0
03-28-21,21-30 years,145688,0.180401,151,0.185276,46,0
03-28-21,31-40 years,125245,0.155087,137,0.168098,124,0
03-28-21,41-50 years,120481,0.149188,104,0.127607,375,0
03-28-21,51-60 years,113748,0.140851,109,0.133742,998,2
03-28-21,61-70 years,81985,0.101519,72,0.088344,2182,6
03-28-21,71-80 years,47943,0.059366,18,0.022086,3655,3
03-28-21,81+ years,24745,0.030641,13,0.015951,4475,2
03-28-21,Pending,1017,0.001259,1,0.001227,0,0
03-27-21,0-10 years,43590,0.054031,63,0.077396,5,0
03-27-21,11-20 years,102927,0.12758,135,0.165848,5,0
03-27-21,21-30 years,145537,0.180396,139,0.170762,46,0
03-27-21,31-40 years,125108,0.155074,146,0.179361,124,0
03-27-21,41-50 years,120377,0.14921,100,0.12285,375,0
03-27-21,51-60 years,113639,0.140858,113,0.138821,996,2
03-27-21,61-70 years,81913,0.101533,78,0.095823,2176,4
03-27-21,71-80 years,47925,0.059404,26,0.031941,3652,5
03-27-21,81+ years,24732,0.030656,14,0.017199,4473,0
03-27-21,Pending,1016,0.001259,0,0,0,0
03-26-21,0-10 years,43527,0.054007,70,0.070140,5,0
03-26-21,11-20 years,102792,0.127541,175,0.175351,5,0
03-26-21,21-30 years,145398,0.180406,171,0.171343,46,0
03-26-21,31-40 years,124962,0.155049,147,0.147295,124,1
03-26-21,41-50 years,120277,0.149236,147,0.147295,375,2
03-26-21,51-60 years,113526,0.14086,129,0.129259,994,3
