DATE,AGE_RANGE,AR_TOTALCASES,AR_TOTALPERCENT,AR_NEWCASES,AR_NEWPERCENT,AR_TOTALDEATHS,AR_NEWDEATHS
05-09-21,0-10 years,47374,0.055473,16,0.042553,5,0
05-09-21,11-20 years,110294,0.129149,65,0.172872,5,0
05-09-21,21-30 years,154382,0.180774,76,0.202128,48,0
05-09-21,31-40 years,132977,0.155709,69,0.183511,130,2
05-09-21,41-50 years,127298,0.14906,64,0.170213,405,2
05-09-21,51-60 years,119965,0.140473,44,0.117021,1064,5
05-09-21,61-70 years,85808,0.100477,28,0.074468,2303,3
05-09-21,71-80 years,49495,0.057956,12,0.031915,3751,5
05-09-21,81+ years,25346,0.029679,2,0.005319,4565,2
05-09-21,Pending,1068,0.001251,0,0,0,0
05-08-21,0-10 years,47358,0.055478,50,0.089127,5,0
05-08-21,11-20 years,110229,0.12913,76,0.135472,5,0
05-08-21,21-30 years,154306,0.180764,104,0.185383,48,0
05-08-21,31-40 years,132908,0.155697,101,0.180036,128,0
05-08-21,41-50 years,127234,0.14905,71,0.12656,403,0
05-08-21,51-60 years,119921,0.140483,69,0.122995,1059,0
05-08-21,61-70 years,85780,0.100488,59,0.105169,2300,0
05-08-21,71-80 years,49483,0.057968,24,0.042781,3746,0
05-08-21,81+ years,25344,0.029690,7,0.012478,4563,0
05-08-21,Pending,1068,0.001251,0,0,0,0
05-07-21,0-10 years,47308,0.055456,80,0.076923,5,0
05-07-21,11-20 years,110153,0.129125,186,0.178846,5,0
05-07-21,21-30 years,154202,0.180761,203,0.195192,48,0
05-07-21,31-40 years,132807,0.155681,169,0.1625,128,0
05-07-21,41-50 years,127163,0.149065,152,0.146154,403,0
05-07-21,51-60 years,119852,0.140495,130,0.125,1059,0
05-07-21,61-70 years,85721,0.100485,69,0.066346,2300,0
05-07-21,71-80 years,49459,0.057978,42,0.040385,3746,2
05-07-21,81+ years,25337,0.029701,9,0.008654,4563,0
05-07-21,Pending,1068,0.001252,0,0,0,0
05-06-21,0-10 years,47228,0.055430,75,0.094817,5,0
05-06-21,11-20 years,109967,0.129065,123,0.155499,5,0
05-06-21,21-30 years,153999,0.180744,135,0.17067,48,0
05-06-21,31-40 years,132638,0.155673,132,0.166877,128,0
05-06-21,41-50 years,127011,0.149069,104,0.131479,403,4
05-06-21,51-60 years,119722,0.140514,117,0.147914,1059,1
05-06-21,61-70 years,85652,0.100527,59,0.074589,2300,0
05-06-21,71-80 years,49417,0.057999,37,0.046776,3744,4
05-06-21,81+ years,25328,0.029727,8,0.010114,4563,2
05-06-21,Pending,1068,0.001253,1,0.001264,0,0
05-05-21,0-10 years,47153,0.055393,110,0.090759,5,0
05-05-21,11-20 years,109844,0.12904,192,0.158416,5,0
05-05-21,21-30 years,153864,0.180753,235,0.193894,48,0
05-05-21,31-40 years,132506,0.155663,185,0.15264,128,0
05-05-21,41-50 years,126907,0.149085,190,0.156766,399,2
05-05-21,51-60 years,119605,0.140507,153,0.126238,1058,1
05-05-21,61-70 years,85593,0.100551,92,0.075908,2300,4
05-05-21,71-80 years,49380,0.058010,34,0.028053,3740,7
05-05-21,81+ years,25320,0.029745,20,0.016502,4561,2
05-05-21,Pending,1067,0.001253,1,0.000825,0,0
05-04-21,0-10 years,47043,0.055343,52,0.060819,5,0
05-04-21,11-20 years,109652,0.128998,151,0.176608,5,0
05-04-21,21-30 years,153629,0.180734,165,0.192982,48,0
05-04-21,31-40 years,132321,0.155667,145,0.169591,128,0
05-04-21,41-50 years,126717,0.149074,117,0.136842,397,1
05-04-21,51-60 years,119452,0.140527,105,0.122807,1057,3
05-04-21,61-70 years,85501,0.100586,76,0.088889,2296,3
05-04-21,71-80 years,49346,0.058052,26,0.030409,3733,2
05-04-21,81+ years,25300,0.029764,18,0.021053,4559,2
05-04-21,Pending,1066,0.001254,0,0,0,0
05-03-21,0-10 years,46991,0.055337,38,0.057927,5,0
05-03-21,11-20 years,109501,0.12895,93,0.141768,5,-1
05-03-21,21-30 years,153464,0.180722,128,0.195122,48,0
05-03-21,31-40 years,132176,0.155653,112,0.170732,128,0
05-03-21,41-50 years,126600,0.149086,93,0.141768,396,1
05-03-21,51-60 years,119347,0.140545,87,0.132622,1054,2
05-03-21,61-70 years,85425,0.100598,57,0.08689,2293,6
05-03-21,71-80 years,49320,0.058080,29,0.044207,3731,2
05-03-21,81+ years,25282,0.029773,18,0.027439,4557,3
05-03-21,Pending,1066,0.001255,1,0.001524,0,0
05-02-21,0-10 years,46953,0.055335,44,0.088,5,0
05-02-21,11-20 years,109408,0.12894,88,0.176,6,0
05-02-21,21-30 years,153336,0.180711,100,0.2,48,0
05-02-21,31-40 years,132064,0.155641,69,0.138,128,0
05-02-21,41-50 years,126507,0.149092,64,0.128,395,0
05-02-21,51-60 years,119260,0.140551,71,0.142,1052,1
05-02-21,61-70 years,85368,0.100609,40,0.08,2287,0
05-02-21,71-80 years,49291,0.058091,20,0.04,3729,0
05-02-21,81+ years,25264,0.029774,3,0.006,4554,0
05-02-21,Pending,1065,0.001255,1,0.002,0,0
05-01-21,0-10 years,46909,0.055316,55,0.088710,5,0
05-01-21,11-20 years,109320,0.128913,86,0.13871,6,0
05-01-21,21-30 years,153236,0.180699,107,0.172581,48,0
05-01-21,31-40 years,131995,0.155652,108,0.174194,128,0
05-01-21,41-50 years,126443,0.149104,95,0.153226,395,0
05-01-21,51-60 years,119189,0.14055,82,0.132258,1051,0
05-01-21,61-70 years,85328,0.100621,51,0.082258,2287,0
05-01-21,71-80 years,49271,0.058101,26,0.041935,3729,-1
05-01-21,81+ years,25261,0.029788,10,0.016129,4554,0
05-01-21,Pending,1064,0.001255,0,0,0,0
04-30-21,0-10 years,46854,0.055292,85,0.077555,5,0
04-30-21,11-20 years,109234,0.128905,195,0.17792,6,0
04-30-21,21-30 years,153129,0.180705,237,0.216241,48,0
04-30-21,31-40 years,131887,0.155638,185,0.168796,128,0
04-30-21,41-50 years,126348,0.149101,148,0.135036,395,0
04-30-21,51-60 years,119107,0.140556,118,0.107664,1051,2
04-30-21,61-70 years,85277,0.100634,72,0.065693,2287,2
04-30-21,71-80 years,49245,0.058113,35,0.031934,3730,1
04-30-21,81+ years,25251,0.029798,20,0.018248,4554,2
04-30-21,Pending,1064,0.001256,1,0.000912,0,0
04-29-21,0-10 years,46769,0.055263,127,0.119698,5,0
04-29-21,11-20 years,109039,0.128842,179,0.168709,6,0
04-29-21,21-30 years,152892,0.180659,187,0.176249,48,0
04-29-21,31-40 years,131702,0.155621,156,0.147031,128,0
04-29-21,41-50 years,126200,0.14912,150,0.141376,395,0
04-29-21,51-60 years,118989,0.140599,132,0.124411,1049,2
04-29-21,61-70 years,85205,0.100679,76,0.071631,2285,3
04-29-21,71-80 years,49210,0.058147,36,0.033930,3729,2
04-29-21,81+ years,25231,0.029813,18,0.016965,4552,2
04-29-21,Pending,1063,0.001256,0,0,0,0
04-28-21,0-10 years,46642,0.055182,130,0.108153,5,0
04-28-21,11-20 years,108860,0.128792,210,0.174709,6,0
04-28-21,21-30 years,152705,0.180665,219,0.182196,48,0
04-28-21,31-40 years,131546,0.155632,179,0.148918,128,1
04-28-21,41-50 years,126050,0.149129,171,0.142263,395,3
04-28-21,51-60 years,118857,0.140619,152,0.126456,1047,0
04-28-21,61-70 years,85129,0.100716,95,0.079035,2282,5
04-28-21,71-80 years,49174,0.058178,32,0.026622,3727,2
04-28-21,81+ years,25213,0.029829,13,0.010815,4550,6
04-28-21,Pending,1063,0.001258,1,0.000832,0,0
04-27-21,0-10 years,46512,0.055107,76,0.065348,5,0
04-27-21,11-20 years,108650,0.128727,202,0.173689,6,0
04-27-21,21-30 years,152486,0.180663,231,0.198624,48,0
04-27-21,31-40 years,131367,0.155641,193,0.16595,127,0
04-27-21,41-50 years,125879,0.149139,173,0.148753,392,1
04-27-21,51-60 years,118705,0.14064,146,0.125537,1047,1
04-27-21,61-70 years,85034,0.100747,87,0.074807,2277,4
04-27-21,71-80 years,49142,0.058223,43,0.036973,3725,2
04-27-21,81+ years,25200,0.029857,9,0.007739,4544,0
04-27-21,Pending,1062,0.001258,3,0.002580,0,0
04-26-21,0-10 years,46436,0.055092,88,0.080292,5,0
04-26-21,11-20 years,108448,0.128665,176,0.160584,6,0
04-26-21,21-30 years,152255,0.180638,212,0.193431,48,1
04-26-21,31-40 years,131174,0.155627,158,0.144161,127,0
04-26-21,41-50 years,125706,0.14914,174,0.158759,391,1
04-26-21,51-60 years,118559,0.14066,145,0.132299,1046,1
04-26-21,61-70 years,84947,0.100783,92,0.083942,2273,4
04-26-21,71-80 years,49099,0.058252,37,0.033759,3723,3
04-26-21,81+ years,25191,0.029887,10,0.009124,4544,1
04-26-21,Pending,1059,0.001256,4,0.003650,0,0
04-25-21,0-10 years,46348,0.055060,48,0.086799,5,0
04-25-21,11-20 years,108272,0.128623,91,0.164557,6,0
04-25-21,21-30 years,152043,0.180621,106,0.191682,47,0
04-25-21,31-40 years,131016,0.155642,79,0.142857,127,0
04-25-21,41-50 years,125532,0.149127,79,0.142857,390,0
04-25-21,51-60 years,118414,0.140671,69,0.124774,1045,2
04-25-21,61-70 years,84855,0.100804,51,0.092224,2269,2
04-25-21,71-80 years,49062,0.058284,23,0.041591,3720,2
04-25-21,81+ years,25181,0.029914,7,0.012658,4543,0
04-25-21,Pending,1055,0.001253,0,0,0,0
04-24-21,0-10 years,46300,0.055039,77,0.102122,5,0
04-24-21,11-20 years,108181,0.128599,134,0.177719,6,0
04-24-21,21-30 years,151937,0.180614,132,0.175066,47,0
04-24-21,31-40 years,130937,0.15565,117,0.155172,127,0
04-24-21,41-50 years,125453,0.149131,85,0.112732,390,0
04-24-21,51-60 years,118345,0.140682,99,0.1313,1043,0
04-24-21,61-70 years,84804,0.10081,61,0.080902,2267,0
04-24-21,71-80 years,49039,0.058295,36,0.047745,3718,0
04-24-21,81+ years,25174,0.029925,13,0.017241,4543,0
04-24-21,Pending,1055,0.001254,0,0,0,0
04-23-21,0-10 years,46223,0.054997,77,0.080628,5,0
04-23-21,11-20 years,108047,0.128555,151,0.158115,6,0
04-23-21,21-30 years,151805,0.180619,183,0.191623,47,0
04-23-21,31-40 years,130820,0.155651,154,0.161257,127,0
04-23-21,41-50 years,125368,0.149164,120,0.125654,390,0
04-23-21,51-60 years,118246,0.14069,146,0.15288,1043,1
04-23-21,61-70 years,84743,0.100828,69,0.072251,2267,0
04-23-21,71-80 years,49003,0.058304,41,0.042932,3718,1
04-23-21,81+ years,25161,0.029937,13,0.013613,4543,2
04-23-21,Pending,1055,0.001255,1,0.001047,0,0
04-22-21,0-10 years,46146,0.054967,163,0.086016,5,0
04-22-21,11-20 years,107896,0.128522,318,0.16781,6,0
04-22-21,21-30 years,151622,0.180606,333,0.175726,47,0
04-22-21,31-40 years,130666,0.155644,293,0.154617,127,0
04-22-21,41-50 years,125248,0.149191,294,0.155145,390,0
04-22-21,51-60 years,118100,0.140676,244,0.12876,1042,5
04-22-21,61-70 years,84674,0.10086,159,0.083905,2267,0
04-22-21,71-80 years,48962,0.058322,68,0.035884,3717,0
04-22-21,81+ years,25148,0.029955,22,0.011609,4541,7
04-22-21,Pending,1054,0.001255,1,0.000528,0,0
04-21-21,0-10 years,45983,0.054897,99,0.070312,5,0
04-21-21,11-20 years,107578,0.128433,218,0.15483,6,0
04-21-21,21-30 years,151289,0.180617,266,0.18892,47,0
04-21-21,31-40 years,130373,0.155647,235,0.166903,127,0
04-21-21,41-50 years,124954,0.149177,190,0.134943,390,2
04-21-21,51-60 years,117856,0.140703,203,0.144176,1037,6
04-21-21,61-70 years,84515,0.100899,132,0.09375,2267,6
04-21-21,71-80 years,48894,0.058372,44,0.03125,3717,4
04-21-21,81+ years,25126,0.029997,18,0.012784,4534,1
04-21-21,Pending,1053,0.001257,3,0.002131,0,0
04-20-21,0-10 years,45884,0.054871,94,0.084456,5,0
04-20-21,11-20 years,107360,0.128388,167,0.150045,6,0
04-20-21,21-30 years,151023,0.180604,182,0.163522,47,0
04-20-21,31-40 years,130138,0.155628,172,0.154537,127,0
04-20-21,41-50 years,124764,0.149201,172,0.154537,388,0
04-20-21,51-60 years,117653,0.140697,179,0.160827,1031,3
04-20-21,61-70 years,84383,0.100911,92,0.082659,2261,3
04-20-21,71-80 years,48850,0.058418,40,0.035939,3713,4
04-20-21,81+ years,25108,0.030026,15,0.013477,4533,5
04-20-21,Pending,1050,0.001256,0,0,0,0
04-19-21,0-10 years,45790,0.054832,51,0.060142,5,0
04-19-21,11-20 years,107193,0.128359,132,0.15566,6,0
04-19-21,21-30 years,150841,0.180626,155,0.182783,47,1
04-19-21,31-40 years,129966,0.155629,131,0.154481,127,0
04-19-21,41-50 years,124592,0.149194,132,0.15566,388,1
04-19-21,51-60 years,117474,0.140671,105,0.123821,1028,2
04-19-21,61-70 years,84291,0.100935,85,0.100236,2258,6
04-19-21,71-80 years,48810,0.058448,38,0.044811,3709,2
04-19-21,81+ years,25093,0.030048,18,0.021226,4528,3
04-19-21,Pending,1050,0.001257,1,0.001179,0,0
04-18-21,0-10 years,45739,0.054826,41,0.072954,5,0
04-18-21,11-20 years,107061,0.128332,83,0.147687,6,1
04-18-21,21-30 years,150686,0.180624,110,0.19573,46,0
04-18-21,31-40 years,129835,0.15563,92,0.163701,127,1
04-18-21,41-50 years,124460,0.149188,91,0.161922,387,0
04-18-21,51-60 years,117369,0.140688,73,0.129893,1026,1
04-18-21,61-70 years,84206,0.100936,44,0.078292,2252,3
04-18-21,71-80 years,48772,0.058462,21,0.037367,3707,7
04-18-21,81+ years,25075,0.030057,7,0.012456,4525,4
04-18-21,Pending,1049,0.001257,0,0,0,0
04-17-21,0-10 years,45698,0.054814,71,0.100567,5,0
04-17-21,11-20 years,106978,0.128319,91,0.128895,5,0
04-17-21,21-30 years,150576,0.180614,141,0.199717,46,0
04-17-21,31-40 years,129743,0.155625,122,0.172805,126,0
04-17-21,41-50 years,124369,0.149179,106,0.150142,387,0
04-17-21,51-60 years,117296,0.140695,90,0.127479,1025,1
04-17-21,61-70 years,84162,0.100951,53,0.075071,2249,0
04-17-21,71-80 years,48751,0.058476,21,0.029745,3700,0
04-17-21,81+ years,25068,0.030069,9,0.012748,4521,0
04-17-21,Pending,1049,0.001258,2,0.002833,0,0
04-16-21,0-10 years,45627,0.054775,259,0.061418,5,0
04-16-21,11-20 years,106887,0.128318,616,0.146075,5,0
04-16-21,21-30 years,150435,0.180598,800,0.189708,46,0
04-16-21,31-40 years,129621,0.15561,755,0.179037,126,1
04-16-21,41-50 years,124263,0.149178,702,0.166469,387,1
04-16-21,51-60 years,117206,0.140706,593,0.140621,1024,2
04-16-21,61-70 years,84109,0.100973,355,0.084183,2249,3
04-16-21,71-80 years,48730,0.058501,107,0.025373,3700,5
04-16-21,81+ years,25059,0.030083,29,0.006877,4521,2
04-16-21,Pending,1047,0.001257,1,0.000237,0,0
04-15-21,0-10 years,45368,0.054742,130,0.094408,5,0
04-15-21,11-20 years,106271,0.128228,212,0.153958,5,0
04-15-21,21-30 years,149635,0.180551,268,0.194626,46,0
04-15-21,31-40 years,128866,0.155491,244,0.177197,125,0
04-15-21,41-50 years,123561,0.14909,186,0.135076,386,2
04-15-21,51-60 years,116613,0.140707,175,0.127088,1022,1
04-15-21,61-70 years,83754,0.101059,109,0.079158,2246,1
04-15-21,71-80 years,48623,0.058669,37,0.026870,3695,3
04-15-21,81+ years,25030,0.030201,15,0.010893,4519,1
04-15-21,Pending,1046,0.001262,1,0.000726,0,0
04-14-21,0-10 years,45238,0.054676,151,0.083564,5,0
04-14-21,11-20 years,106059,0.128185,289,0.159934,5,0
04-14-21,21-30 years,149367,0.180528,344,0.190371,46,0
04-14-21,31-40 years,128622,0.155455,309,0.171002,125,0
04-14-21,41-50 years,123375,0.149113,249,0.137797,384,0
04-14-21,51-60 years,116438,0.140729,234,0.129496,1021,1
04-14-21,61-70 years,83645,0.101095,138,0.076370,2245,7
04-14-21,71-80 years,48586,0.058722,59,0.032651,3692,0
04-14-21,81+ years,25015,0.030234,30,0.016602,4518,1
04-14-21,Pending,1045,0.001263,4,0.002214,0,0
04-13-21,0-10 years,45087,0.054612,113,0.099210,5,0
04-13-21,11-20 years,105770,0.128116,176,0.154522,5,0
04-13-21,21-30 years,149023,0.180506,176,0.154522,46,0
04-13-21,31-40 years,128313,0.155421,200,0.175593,125,0
04-13-21,41-50 years,123126,0.149138,163,0.143108,384,-1
04-13-21,51-60 years,116204,0.140754,169,0.148376,1020,3
04-13-21,61-70 years,83507,0.101149,83,0.072871,2238,-1
04-13-21,71-80 years,48527,0.058779,43,0.037752,3692,5
04-13-21,81+ years,24985,0.030263,15,0.013169,4517,4
04-13-21,Pending,1041,0.001261,1,0.000878,0,0
04-12-21,0-10 years,44974,0.054551,113,0.091721,5,0
04-12-21,11-20 years,105594,0.128079,166,0.13474,5,0
04-12-21,21-30 years,148847,0.180542,235,0.190747,46,0
04-12-21,31-40 years,128113,0.155393,220,0.178571,125,0
04-12-21,41-50 years,122963,0.149147,170,0.137987,385,3
04-12-21,51-60 years,116035,0.140743,174,0.141234,1017,0
04-12-21,61-70 years,83424,0.101188,98,0.079545,2239,2
04-12-21,71-80 years,48484,0.058808,45,0.036526,3687,1
04-12-21,81+ years,24970,0.030287,10,0.008117,4513,1
04-12-21,Pending,1040,0.001261,1,0.000812,0,0
04-11-21,0-10 years,44861,0.054495,57,0.087023,5,0
04-11-21,11-20 years,105428,0.128069,103,0.157252,5,0
04-11-21,21-30 years,148612,0.180527,124,0.189313,46,0
04-11-21,31-40 years,127893,0.155359,107,0.163359,125,0
04-11-21,41-50 years,122793,0.149163,99,0.151145,382,0
04-11-21,51-60 years,115861,0.140743,93,0.141985,1017,0
04-11-21,61-70 years,83326,0.101221,43,0.065649,2237,1
04-11-21,71-80 years,48439,0.058841,19,0.029008,3686,1
04-11-21,81+ years,24960,0.030320,10,0.015267,4512,1
04-11-21,Pending,1039,0.001262,0,0,0,0
04-10-21,0-10 years,44804,0.054469,49,0.056128,5,0
04-10-21,11-20 years,105325,0.128046,122,0.139748,5,0
04-10-21,21-30 years,148488,0.18052,187,0.214204,46,0
04-10-21,31-40 years,127786,0.155352,139,0.159221,125,0
04-10-21,41-50 years,122694,0.149162,138,0.158076,382,0
04-10-21,51-60 years,115768,0.140742,114,0.130584,1017,4
04-10-21,61-70 years,83283,0.101249,77,0.088202,2236,3
04-10-21,71-80 years,48420,0.058865,39,0.044674,3685,1
04-10-21,81+ years,24950,0.030332,8,0.009164,4511,0
04-10-21,Pending,1039,0.001263,0,0,0,0
04-09-21,0-10 years,44755,0.054467,91,0.068012,5,0
04-09-21,11-20 years,105203,0.128033,223,0.166667,5,0
04-09-21,21-30 years,148301,0.180484,249,0.186099,46,0
04-09-21,31-40 years,127647,0.155348,232,0.173393,125,0
04-09-21,41-50 years,122556,0.149152,195,0.14574,382,0
04-09-21,51-60 years,115654,0.140752,173,0.129297,1013,0
04-09-21,61-70 years,83206,0.101263,123,0.091928,2233,1
04-09-21,71-80 years,48381,0.058880,34,0.025411,3684,2
04-09-21,81+ years,24942,0.030355,17,0.012706,4511,0
04-09-21,Pending,1039,0.001264,1,0.000747,0,0
04-08-21,0-10 years,44664,0.054445,91,0.079130,5,0
04-08-21,11-20 years,104980,0.12797,203,0.176522,5,0
04-08-21,21-30 years,148052,0.180475,223,0.193913,46,0
04-08-21,31-40 years,127415,0.155319,172,0.149565,125,0
04-08-21,41-50 years,122361,0.149158,172,0.149565,382,0
04-08-21,51-60 years,115481,0.140771,149,0.129565,1013,1
04-08-21,61-70 years,83083,0.101278,96,0.083478,2232,2
04-08-21,71-80 years,48347,0.058935,30,0.026087,3682,1
04-08-21,81+ years,24925,0.030384,14,0.012174,4511,0
04-08-21,Pending,1038,0.001265,0,0,0,0
04-07-21,0-10 years,44573,0.054411,140,0.088272,5,0
04-07-21,11-20 years,104777,0.127902,223,0.140605,5,0
04-07-21,21-30 years,147829,0.180456,284,0.179067,46,0
04-07-21,31-40 years,127243,0.155327,263,0.165826,125,1
04-07-21,41-50 years,122189,0.149157,237,0.149433,382,3
04-07-21,51-60 years,115332,0.140787,223,0.140605,1012,3
04-07-21,61-70 years,82987,0.101303,137,0.086381,2230,5
04-07-21,71-80 years,48317,0.058981,54,0.034048,3681,3
04-07-21,81+ years,24911,0.030409,23,0.014502,4511,6
04-07-21,Pending,1038,0.001267,2,0.001261,0,0
04-06-21,0-10 years,44433,0.054345,93,0.069559,5,0
04-06-21,11-20 years,104554,0.127878,216,0.161556,5,-1
04-06-21,21-30 years,147545,0.180459,267,0.199701,46,0
04-06-21,31-40 years,126980,0.155306,217,0.162304,124,0
04-06-21,41-50 years,121952,0.149157,205,0.153328,379,1
04-06-21,51-60 years,115109,0.140787,177,0.132386,1009,0
04-06-21,61-70 years,82850,0.101332,112,0.083770,2225,5
04-06-21,71-80 years,48263,0.059029,32,0.023934,3678,3
04-06-21,81+ years,24888,0.030440,17,0.012715,4505,1
04-06-21,Pending,1036,0.001267,1,0.000748,0,0
04-05-21,0-10 years,44340,0.054320,62,0.069507,5,0
04-05-21,11-20 years,104338,0.127822,128,0.143498,6,0
04-05-21,21-30 years,147278,0.180427,156,0.174888,46,0
04-05-21,31-40 years,126763,0.155295,135,0.151345,124,0
04-05-21,41-50 years,121747,0.14915,130,0.14574,378,2
04-05-21,51-60 years,114932,0.140801,133,0.149103,1009,2
04-05-21,61-70 years,82738,0.101361,89,0.099776,2220,16
04-05-21,71-80 years,48231,0.059087,39,0.043722,3675,9
04-05-21,81+ years,24871,0.030469,20,0.022422,4504,9
04-05-21,Pending,1035,0.001268,0,0,0,0
04-04-21,0-10 years,44278,0.054303,44,0.079710,5,0
04-04-21,11-20 years,104210,0.127805,89,0.161232,6,0
04-04-21,21-30 years,147122,0.180433,100,0.181159,46,0
04-04-21,31-40 years,126628,0.155299,87,0.157609,124,0
04-04-21,41-50 years,121617,0.149154,82,0.148551,376,0
04-04-21,51-60 years,114799,0.140792,71,0.128623,1007,0
04-04-21,61-70 years,82649,0.101362,53,0.096014,2204,1
04-04-21,71-80 years,48192,0.059104,22,0.039855,3666,5
04-04-21,81+ years,24851,0.030478,4,0.007246,4495,1
04-04-21,Pending,1035,0.001269,0,0,0,0
04-03-21,0-10 years,44234,0.054286,54,0.060268,5,0
04-03-21,11-20 years,104121,0.127783,122,0.136161,6,0
04-03-21,21-30 years,147022,0.180433,177,0.197545,46,0
04-03-21,31-40 years,126541,0.155298,145,0.16183,124,0
04-03-21,41-50 years,121535,0.149154,158,0.176339,376,0
04-03-21,51-60 years,114728,0.1408,122,0.136161,1007,0
04-03-21,61-70 years,82596,0.101366,77,0.085938,2203,0
04-03-21,71-80 years,48170,0.059117,31,0.034598,3661,0
04-03-21,81+ years,24847,0.030494,10,0.011161,4494,0
04-03-21,Pending,1035,0.001270,0,0,0,0
04-02-21,0-10 years,44180,0.054280,90,0.084349,5,0
04-02-21,11-20 years,103999,0.127773,143,0.134021,6,0
04-02-21,21-30 years,146845,0.180414,212,0.198688,46,0
04-02-21,31-40 years,126396,0.15529,198,0.185567,124,0
04-02-21,41-50 years,121377,0.149124,139,0.130272,376,0
04-02-21,51-60 years,114606,0.140805,159,0.149016,1007,0
04-02-21,61-70 years,82519,0.101383,82,0.076851,2203,0
04-02-21,71-80 years,48139,0.059144,33,0.030928,3661,0
04-02-21,81+ years,24837,0.030515,11,0.010309,4494,1
04-02-21,Pending,1035,0.001272,0,0,0,0
04-01-21,0-10 years,44090,0.054240,100,0.079745,5,0
04-01-21,11-20 years,103856,0.127765,205,0.163477,6,0
04-01-21,21-30 years,146633,0.18039,226,0.180223,46,0
04-01-21,31-40 years,126198,0.155251,206,0.164274,124,-1
04-01-21,41-50 years,121238,0.149149,151,0.120415,376,0
04-01-21,51-60 years,114447,0.140794,172,0.137161,1007,1
04-01-21,61-70 years,82437,0.101415,113,0.090112,2203,3
04-01-21,71-80 years,48106,0.059181,51,0.040670,3661,1
04-01-21,81+ years,24826,0.030541,24,0.019139,4493,2
04-01-21,Pending,1035,0.001273,6,0.004785,0,0
03-31-21,0-10 years,43990,0.054201,145,0.077540,5,0
03-31-21,11-20 years,103651,0.12771,285,0.152406,6,1
03-31-21,21-30 years,146407,0.18039,351,0.187701,46,0
03-31-21,31-40 years,125992,0.155237,346,0.185027,125,0
03-31-21,41-50 years,121087,0.149193,268,0.143316,376,0
03-31-21,51-60 years,114275,0.1408,250,0.13369,1006,1
03-31-21,61-70 years,82324,0.101433,155,0.082888,2200,4
03-31-21,71-80 years,48055,0.059209,52,0.027807,3660,3
03-31-21,81+ years,24802,0.030559,16,0.008556,4491,2
03-31-21,Pending,1029,0.001268,2,0.001070,0,0
03-30-21,0-10 years,43845,0.054147,80,0.067058,5,0
03-30-21,11-20 years,103366,0.127653,162,0.135792,5,0
03-30-21,21-30 years,146056,0.180374,197,0.16513,46,0
03-30-21,31-40 years,125646,0.155168,228,0.191115,125,1
03-30-21,41-50 years,120819,0.149207,196,0.164292,376,0
03-30-21,51-60 years,114025,0.140816,160,0.134116,1005,2
03-30-21,61-70 years,82169,0.101476,94,0.078793,2196,3
03-30-21,71-80 years,48003,0.059282,37,0.031014,3657,1
03-30-21,81+ years,24786,0.030610,30,0.025147,4489,3
03-30-21,Pending,1027,0.001268,9,0.007544,0,0
03-29-21,0-10 years,43765,0.054128,109,0.091443,5,0
03-29-21,11-20 years,103204,0.127641,161,0.135067,5,0
03-29-21,21-30 years,145859,0.180396,197,0.165268,46,0
03-29-21,31-40 years,125418,0.155115,204,0.171141,124,0
03-29-21,41-50 years,120623,0.149185,170,0.142617,376,1
03-29-21,51-60 years,113865,0.140826,158,0.13255,1003,5
