date_stamp,us_county_fips,tn_covid_geo,cnt_total,cnt_total_new,cnt_confirmed,cnt_confirmed_new,cnt_probable,cnt_probable_new,cnt_active,cnt_active_new,cnt_hospitalized,cnt_hospitalized_new,cnt_recovered,cnt_recovered_new,cnt_death,cnt_death_new,cnt_tested_pos,cnt_tested_neg,cnt_tested,cnt_tested_new
2020-05-12,47179,47179,65,0,65,0,0,0,5,-5,6,0,60,5,0,0,65,2406,2471,39
2020-05-12,47177,47177,13,1,13,1,0,0,5,1,0,0,8,,0,0,13,1265,1278,6
2020-05-12,47175,47175,2,0,2,0,0,0,0,0,0,0,2,,0,0,2,270,272,3
2020-05-12,47173,47173,3,0,3,0,0,0,0,0,0,0,3,,0,0,3,353,356,14
2020-05-12,47171,47171,3,0,3,0,0,0,2,0,0,0,1,,0,0,3,357,360,2
2020-05-12,47169,47169,1364,1,1364,1,1,0,1321,-20,13,0,40,20,3,1,1364,1618,2982,5
2020-05-12,47167,47167,395,22,395,22,2,0,308,20,18,0,85,2,2,0,395,2378,2773,230
2020-05-12,47165,47165,708,9,708,9,3,0,325,7,191,2,344,1,39,1,708,5081,5789,93
2020-05-12,47161,47161,7,0,7,0,0,0,5,0,1,0,2,,0,0,7,244,251,7
2020-05-12,47159,47159,24,0,24,0,1,0,5,0,1,0,18,,1,0,24,634,658,27
2020-05-12,47157,47157,3429,57,3429,57,1,1,1415,-10,295,5,1941,64,73,3,3429,31920,35349,1095
2020-05-12,47155,47155,65,0,65,0,5,0,10,-5,6,0,53,5,2,0,65,2661,2726,234
2020-05-12,47153,47153,6,0,6,0,0,0,0,0,1,0,6,,0,0,6,761,767,3
2020-05-12,47151,47151,11,0,11,0,1,0,0,0,0,0,11,,0,0,11,448,459,24
2020-05-12,47149,47149,764,19,764,19,0,0,450,0,67,3,296,15,18,4,764,7745,8509,330
2020-05-12,47147,47147,244,24,244,24,0,0,94,14,27,1,150,10,0,0,244,2343,2587,162
2020-05-12,47143,47143,6,0,6,0,0,0,1,0,0,0,5,,0,0,6,810,816,7
2020-05-12,47189,47189,306,4,306,4,0,0,119,-4,27,0,179,7,8,1,306,3621,3927,97
2020-05-12,47097,47097,40,4,40,4,1,-1,22,4,6,0,18,,0,0,40,2104,2144,233
2020-05-12,47093,47093,286,6,286,6,4,1,53,4,30,1,228,2,5,0,286,9966,10252,361
2020-05-12,47041,47041,28,0,28,0,0,-1,12,0,0,0,16,,0,0,28,898,926,23
2020-05-12,47039,47039,4,0,4,0,0,0,0,0,0,0,4,,0,0,4,225,229,6
2020-05-12,47037,47037,3580,115,3580,115,4,1,1597,50,290,7,1950,64,33,1,3580,23804,27384,919
2020-05-12,47035,47035,86,2,86,2,1,0,29,2,9,0,56,,1,0,86,2505,2591,171
2020-05-12,47033,47033,12,0,12,0,2,0,3,-2,1,0,9,2,0,0,12,383,395,4
2020-05-12,47031,47031,54,0,54,0,1,0,25,-1,5,0,29,1,0,0,54,1569,1623,10
2020-05-12,47029,47029,19,1,19,1,2,0,3,1,1,0,16,,0,0,19,678,697,24
2020-05-12,47027,47027,6,0,6,0,0,0,1,0,0,0,5,,0,0,6,301,307,14
2020-05-12,47025,47025,7,0,7,0,0,0,2,0,0,0,5,,0,0,7,477,484,27
2020-05-12,47021,47021,76,10,76,10,1,1,45,10,7,0,31,,0,0,76,1297,1373,87
2020-05-12,47019,47019,18,0,18,0,1,0,3,-1,2,0,14,1,1,0,18,1055,1073,9
2020-05-12,47017,47017,22,1,22,1,5,0,5,2,2,0,16,-1,1,0,22,824,846,21
2020-05-12,47015,47015,13,0,13,0,0,0,5,0,2,0,8,,0,0,13,372,385,12
2020-05-12,47013,47013,17,0,17,0,1,0,0,0,2,0,16,,1,0,17,1003,1020,40
2020-05-12,47011,47011,74,2,74,2,0,0,22,2,13,0,51,,1,0,74,1696,1770,22
2020-05-12,47009,47009,73,1,73,1,5,1,14,1,4,0,56,,3,0,73,2150,2223,120
2020-05-12,47007,47007,604,0,604,0,0,0,10,-42,5,1,593,41,1,1,604,3138,3742,2
2020-05-12,47005,47005,6,0,6,0,0,0,0,0,2,0,5,,1,0,6,552,558,56
2020-05-12,47003,47003,239,1,239,1,0,0,85,-6,9,0,151,7,3,0,239,1840,2079,4
2020-05-12,47001,47001,34,1,34,1,1,0,6,1,3,0,27,,1,0,34,2972,3006,125
2020-05-12,47095,47095,99,38,99,38,1,0,46,34,0,0,53,4,0,0,99,1152,1251,39
2020-05-12,47043,47043,88,2,88,2,0,0,40,2,13,0,48,,0,0,88,1513,1601,37
2020-05-12,47045,47045,43,0,43,0,3,0,9,0,4,0,34,,0,0,43,1029,1072,36
2020-05-12,47023,47023,12,0,12,0,0,0,2,0,1,0,10,,0,0,12,393,405,13
2020-05-12,47049,47049,6,0,6,0,0,0,3,0,1,0,3,,0,0,6,471,477,7
2020-05-12,47047,47047,82,2,82,2,1,0,21,2,13,0,60,,1,0,82,1590,1672,30
2020-05-12,47089,47089,26,0,26,0,3,0,6,-2,0,0,20,2,0,0,26,1183,1209,48
2020-05-12,47087,47087,10,0,10,0,0,0,3,0,1,0,7,,0,0,10,471,481,9
2020-05-12,47085,47085,12,0,12,0,0,0,5,0,1,0,6,,1,0,12,438,450,20
2020-05-12,47083,47083,6,0,6,0,0,0,2,0,4,0,4,,0,0,6,213,219,2
2020-05-12,47081,47081,52,0,52,0,0,0,10,-19,2,0,42,19,0,0,52,707,759,7
2020-05-12,47079,47079,15,0,15,0,0,0,2,0,3,0,13,,0,0,15,902,917,37
2020-05-12,47077,47077,10,0,10,0,0,0,2,0,1,0,8,,0,0,10,745,755,11
2020-05-12,47075,47075,28,2,28,2,1,0,7,2,6,0,20,,1,0,28,539,567,27
2020-05-12,47073,47073,32,1,32,1,0,0,2,1,6,0,28,,2,0,32,1130,1162,14
2020-05-12,47071,47071,8,0,8,0,0,0,4,0,1,0,4,,0,0,8,981,989,7
2020-05-12,47091,47091,11,6,11,6,0,0,8,6,0,0,3,,0,0,11,930,941,656
2020-05-12,47067,47067,0,0,0,0,0,0,0,0,0,0,,,0,0,0,98,98,2
2020-05-12,47065,47065,257,17,257,17,2,0,134,15,42,0,110,2,13,0,257,4515,4772,92
2020-05-12,47063,47063,23,2,23,2,4,0,5,2,4,0,16,,2,0,23,1541,1564,107
2020-05-12,47061,47061,30,0,30,0,0,0,5,0,10,0,24,,1,0,30,379,409,0
2020-05-12,47059,47059,46,0,46,0,0,0,3,0,8,0,41,,2,0,46,1381,1427,16
2020-05-12,47057,47057,6,0,6,0,1,0,1,0,2,0,5,,0,0,6,397,403,13
2020-05-12,47055,47055,9,0,9,0,0,0,2,0,1,0,7,,0,0,9,718,727,2
2020-05-12,47053,47053,57,1,57,1,4,0,15,0,4,0,41,1,1,0,57,1708,1765,118
2020-05-12,47051,47051,41,0,41,0,0,0,8,-1,5,0,32,1,1,0,41,1574,1615,6
2020-05-12,47069,47069,170,-1,170,-1,0,0,154,-1,2,0,16,,0,0,170,2867,3037,43
2020-05-13,47139,47139,12,0,12,0,0,0,3,-1,1,0,9,1,0,0,12,380,392,9
2020-05-13,47127,47127,3,0,3,0,0,0,0,0,0,0,3,,0,0,3,224,227,1
2020-05-13,47129,47129,12,0,12,0,0,0,6,0,0,0,6,,0,0,12,2721,2733,23
2020-05-13,47131,47131,16,0,16,0,1,0,4,0,1,0,11,,1,0,16,636,652,19
2020-05-13,47137,47137,1,0,1,0,0,0,1,0,0,0,,,0,0,1,201,202,1
2020-05-13,47133,47133,14,0,14,0,0,0,6,0,2,1,8,,0,0,14,829,843,18
2020-05-13,,47PEN,128,-128,128,-128,0,0,126,-130,0,0,2,2,0,0,128,30223,30351,532
2020-05-13,47135,47135,13,0,13,0,0,0,2,0,0,0,11,,0,0,13,116,129,2
2020-05-13,47125,47125,191,3,191,3,0,0,97,-1,18,1,92,4,2,0,191,5058,5249,192
2020-05-13,,47OOS,318,-45,318,-45,0,0,163,-41,18,-1,151,-3,4,-1,318,44140,44458,1168
2020-05-13,47123,47123,33,0,33,0,4,0,13,-1,5,0,19,1,1,0,33,644,677,25
2020-05-13,47117,47117,24,0,24,0,0,0,3,0,5,0,20,,1,0,24,794,818,4
2020-05-13,47109,47109,12,1,12,1,0,0,1,1,1,0,11,,0,0,12,550,562,16
2020-05-13,47107,47107,123,1,123,1,0,0,73,-3,17,1,41,4,9,0,123,2013,2136,23
2020-05-13,47119,47119,58,1,58,1,0,0,21,1,6,0,37,,0,0,58,2118,2176,14
2020-05-13,47115,47115,29,0,29,0,0,0,5,0,9,0,23,,1,0,29,645,674,-1
2020-05-13,47113,47113,156,-1,156,-1,0,0,23,-2,17,0,132,1,1,0,156,3820,3976,51
2020-05-13,47111,47111,71,2,71,2,0,0,38,0,10,0,30,2,3,0,71,1017,1088,32
2020-05-13,47105,47105,46,2,46,2,1,0,6,2,4,0,40,,0,0,46,1075,1121,58
2020-05-13,47103,47103,16,0,16,0,0,0,4,-1,2,0,12,1,0,0,16,912,928,2
2020-05-13,47101,47101,2,0,2,0,0,0,0,0,0,0,2,,0,0,2,200,202,0
2020-05-13,47121,47121,22,0,22,0,0,0,5,-1,3,0,17,1,0,0,22,357,379,3
2020-05-13,47141,47141,190,10,190,10,0,0,87,7,5,0,98,3,5,0,190,2812,3002,89
2020-05-13,47099,47099,21,0,21,0,0,0,4,0,3,0,17,,0,0,21,1109,1130,8
2020-05-13,47145,47145,8,0,8,0,3,0,1,0,1,0,7,,0,0,8,2245,2253,100
2020-05-13,47187,47187,453,6,453,6,1,0,130,1,45,0,313,5,10,0,453,7012,7465,174
2020-05-13,47185,47185,17,0,17,0,1,0,9,0,1,0,8,,0,0,17,974,991,90
2020-05-13,47183,47183,24,0,24,0,1,0,2,0,1,0,22,,0,0,24,776,800,15
2020-05-13,47181,47181,3,0,3,0,0,0,0,0,2,0,3,,0,0,3,320,323,9
2020-05-13,47179,47179,64,-1,64,-1,1,1,4,-1,6,0,60,,0,0,64,2437,2501,30
2020-05-13,47177,47177,13,0,13,0,0,0,5,0,0,0,8,,0,0,13,1303,1316,38
2020-05-13,47175,47175,2,0,2,0,0,0,0,0,0,0,2,,0,0,2,278,280,8
2020-05-13,47173,47173,4,1,4,1,0,0,1,1,0,0,3,,0,0,4,361,365,9
2020-05-13,47171,47171,3,0,3,0,0,0,2,0,0,0,1,,0,0,3,358,361,1
2020-05-13,47169,47169,1381,17,1381,17,1,0,1338,17,13,0,40,,3,0,1381,1646,3027,45
2020-05-13,47167,47167,400,5,400,5,2,0,312,4,18,0,86,1,2,0,400,2495,2895,122
2020-05-13,47165,47165,714,6,714,6,3,0,327,2,194,3,347,3,40,1,714,5240,5954,165
2020-05-13,47163,47163,54,0,54,0,5,0,2,0,6,0,50,,2,0,54,2545,2599,117
2020-05-13,47161,47161,7,0,7,0,0,0,4,-1,1,0,3,1,0,0,7,257,264,13
2020-05-13,47159,47159,24,0,24,0,1,0,5,0,1,0,18,,1,0,24,638,662,4
2020-05-13,47157,47157,3475,46,3475,46,0,-1,1371,-44,301,6,2029,88,75,2,3475,32822,36297,948
2020-05-13,47155,47155,65,0,65,0,6,1,5,-5,6,0,58,5,2,0,65,2768,2833,107
2020-05-13,47153,47153,7,1,7,1,0,0,1,1,1,0,6,,0,0,7,762,769,2
2020-05-13,47151,47151,11,0,11,0,1,0,0,0,0,0,11,,0,0,11,461,472,13
2020-05-13,47149,47149,780,16,780,16,0,0,444,-6,68,1,316,20,20,2,780,7911,8691,182
2020-05-13,47147,47147,245,1,245,1,0,0,94,0,27,0,151,1,0,0,245,2398,2643,56
2020-05-13,47143,47143,6,0,6,0,0,0,1,0,0,0,5,,0,0,6,819,825,9
2020-05-13,47097,47097,40,0,40,0,1,0,21,-1,6,0,19,1,0,0,40,2749,2789,645
2020-05-13,47189,47189,309,3,309,3,0,0,114,-5,27,0,187,8,8,0,309,3671,3980,53
2020-05-13,47093,47093,295,9,295,9,4,0,57,4,30,0,233,5,5,0,295,10339,10634,382
2020-05-13,47041,47041,28,0,28,0,0,0,12,0,0,0,16,,0,0,28,934,962,36
2020-05-13,47039,47039,4,0,4,0,0,0,0,0,0,0,4,,0,0,4,232,236,7
2020-05-13,47037,47037,3623,43,3623,43,4,0,1531,-66,299,9,2055,105,37,4,3623,24120,27743,359
2020-05-13,47035,47035,87,1,87,1,1,0,28,-1,9,0,58,2,1,0,87,2600,2687,96
2020-05-13,47033,47033,12,0,12,0,2,0,3,0,1,0,8,-1,1,1,12,387,399,4
2020-05-13,47031,47031,56,2,56,2,1,0,24,-1,5,0,32,3,0,0,56,1576,1632,9
2020-05-13,47029,47029,19,0,19,0,2,0,3,0,1,0,16,,0,0,19,709,728,31
2020-05-13,47027,47027,6,0,6,0,0,0,1,0,0,0,5,,0,0,6,305,311,4
2020-05-13,47025,47025,7,0,7,0,0,0,2,0,0,0,5,,0,0,7,493,500,16
2020-05-13,47023,47023,12,0,12,0,0,0,2,0,1,0,10,,0,0,12,406,418,13
2020-05-13,47021,47021,78,2,78,2,1,0,43,-2,7,0,35,4,0,0,78,1306,1384,11
2020-05-13,47019,47019,18,0,18,0,1,0,3,0,2,0,14,,1,0,18,1058,1076,3
2020-05-13,47017,47017,22,0,22,0,5,0,5,0,2,0,16,,1,0,22,849,871,25
2020-05-13,47015,47015,13,0,13,0,0,0,4,-1,2,0,9,1,0,0,13,373,386,1
2020-05-13,47013,47013,17,0,17,0,1,0,0,0,2,0,16,,1,0,17,1050,1067,47
2020-05-13,47011,47011,75,1,75,1,0,0,23,1,13,0,51,,1,0,75,1708,1783,13
2020-05-13,47009,47009,74,1,74,1,5,0,14,0,4,0,57,1,3,0,74,2261,2335,112
2020-05-13,47007,47007,603,-1,603,-1,0,0,10,0,5,0,592,-1,1,0,603,3144,3747,5
2020-05-13,47005,47005,6,0,6,0,0,0,0,0,2,0,5,,1,0,6,634,640,82
2020-05-13,47003,47003,246,7,246,7,0,0,86,1,9,0,157,6,3,0,246,1860,2106,27
2020-05-13,47001,47001,35,1,35,1,1,0,7,1,3,0,27,,1,0,35,3149,3184,178
2020-05-13,47043,47043,88,0,88,0,0,0,39,-1,13,0,49,1,0,0,88,1543,1631,30
2020-05-13,47045,47045,44,1,44,1,3,0,10,1,4,0,34,,0,0,44,1048,1092,20
2020-05-13,47095,47095,300,201,300,201,1,0,247,201,0,0,53,,0,0,300,1156,1456,205
2020-05-13,47049,47049,6,0,6,0,0,0,3,0,1,0,3,,0,0,6,495,501,24
2020-05-13,47091,47091,15,4,15,4,0,0,12,4,0,0,3,,0,0,15,1781,1796,855
2020-05-13,47089,47089,26,0,26,0,3,0,6,0,0,0,20,,0,0,26,1269,1295,86
2020-05-13,47087,47087,10,0,10,0,0,0,3,0,1,0,7,,0,0,10,487,497,16
2020-05-13,47085,47085,12,0,12,0,0,0,5,0,1,0,6,,1,0,12,449,461,11
2020-05-13,47083,47083,6,0,6,0,0,0,2,0,4,0,4,,0,0,6,217,223,4
2020-05-13,47081,47081,52,0,52,0,0,0,10,0,2,0,42,,0,0,52,716,768,9
2020-05-13,47079,47079,15,0,15,0,0,0,2,0,3,0,13,,0,0,15,927,942,25
2020-05-13,47077,47077,10,0,10,0,0,0,2,0,1,0,8,,0,0,10,759,769,14
2020-05-13,47075,47075,28,0,28,0,1,0,6,-1,6,0,21,1,1,0,28,552,580,13
2020-05-13,47073,47073,31,-1,31,-1,0,0,1,-1,6,0,28,,2,0,31,1145,1176,14
2020-05-13,47047,47047,85,3,85,3,1,0,23,2,13,0,61,1,1,0,85,1638,1723,51
2020-05-13,47069,47069,177,7,177,7,0,0,161,7,2,0,16,,0,0,177,3327,3504,467
2020-05-13,47067,47067,0,0,0,0,0,0,0,0,0,0,,,0,0,0,101,101,3
2020-05-13,47065,47065,286,29,286,29,2,0,154,20,47,5,119,9,13,0,286,4600,4886,114
2020-05-13,47063,47063,25,2,25,2,4,0,6,1,4,0,17,1,2,0,25,1729,1754,190
2020-05-13,47061,47061,30,0,30,0,0,0,5,0,10,0,24,,1,0,30,381,411,2
2020-05-13,47059,47059,47,1,47,1,0,0,4,1,8,0,41,,2,0,47,1399,1446,19
2020-05-13,47057,47057,6,0,6,0,1,0,1,0,2,0,5,,0,0,6,427,433,30
2020-05-13,47055,47055,9,0,9,0,0,0,2,0,1,0,7,,0,0,9,720,729,2
2020-05-13,47053,47053,57,0,57,0,4,0,15,0,4,0,41,,1,0,57,1740,1797,32
2020-05-13,47051,47051,41,0,41,0,0,0,8,0,5,0,32,,1,0,41,1576,1617,2
2020-05-13,47071,47071,8,0,8,0,0,0,4,0,1,0,4,,0,0,8,1032,1040,51
2020-05-14,47129,47129,12,0,12,0,0,0,6,0,0,0,6,,0,0,12,2749,2761,28
2020-05-14,47131,47131,17,1,17,1,1,0,3,-1,1,0,13,2,1,0,17,658,675,23
2020-05-14,,47OOS,320,2,320,2,0,0,163,0,17,-1,152,1,5,1,320,45802,46122,1664
2020-05-14,47139,47139,12,0,12,0,0,0,3,0,1,0,9,,0,0,12,399,411,19
2020-05-14,,47PEN,20,-108,20,-108,0,0,20,-106,0,0,,-2,0,0,20,30956,30976,625
2020-05-14,47135,47135,13,0,13,0,0,0,2,0,0,0,11,,0,0,13,119,132,3
2020-05-14,47137,47137,1,0,1,0,0,0,1,0,0,0,,,0,0,1,204,205,3
2020-05-14,47127,47127,3,0,3,0,0,0,0,0,0,0,3,,0,0,3,234,237,10
2020-05-14,47133,47133,14,0,14,0,0,0,6,0,2,0,8,,0,0,14,844,858,15
2020-05-14,47125,47125,199,8,199,8,0,0,99,2,18,0,98,6,2,0,199,5247,5446,197
2020-05-14,47115,47115,30,1,30,1,0,0,6,1,9,0,23,,1,0,30,652,682,8
2020-05-14,47109,47109,12,0,12,0,0,0,1,0,1,0,11,,0,0,12,559,571,9
2020-05-14,47107,47107,123,0,123,0,0,0,69,-4,17,0,44,3,10,1,123,2054,2177,41
2020-05-14,47119,47119,60,2,60,2,0,0,22,1,6,0,38,1,0,0,60,2186,2246,70
2020-05-14,47117,47117,25,1,25,1,0,0,4,1,5,0,20,,1,0,25,818,843,25
2020-05-14,47113,47113,157,1,157,1,0,0,20,-3,17,0,135,3,2,1,157,3892,4049,73
2020-05-14,47111,47111,74,3,74,3,0,0,35,-3,10,0,36,6,3,0,74,1029,1103,15
2020-05-14,47105,47105,46,0,46,0,1,0,5,-1,4,0,41,1,0,0,46,1103,1149,28
2020-05-14,47103,47103,16,0,16,0,0,0,3,-1,2,0,13,1,0,0,16,935,951,23
2020-05-14,47101,47101,2,0,2,0,0,0,0,0,0,0,2,,0,0,2,210,212,10
2020-05-14,47141,47141,204,14,204,14,0,0,90,3,5,0,109,11,5,0,204,3037,3241,239
2020-05-14,47123,47123,37,4,37,4,5,1,17,4,6,1,19,,1,0,37,655,692,15
2020-05-14,47143,47143,6,0,6,0,0,0,1,0,0,0,5,,0,0,6,840,846,21
2020-05-14,47165,47165,720,6,720,6,3,0,327,0,195,1,352,5,41,1,720,5374,6094,140
2020-05-14,47147,47147,250,5,250,5,0,0,92,-2,27,0,158,7,0,0,250,2425,2675,32
2020-05-14,47189,47189,312,3,312,3,0,0,114,0,27,0,190,3,8,0,312,3739,4051,71
2020-05-14,47187,47187,456,3,456,3,1,0,133,3,45,0,313,,10,0,456,7139,7595,130
2020-05-14,47185,47185,17,0,17,0,1,0,8,-1,1,0,9,1,0,0,17,989,1006,15
2020-05-14,47183,47183,24,0,24,0,1,0,1,-1,1,0,23,1,0,0,24,784,808,8
2020-05-14,47181,47181,3,0,3,0,0,0,0,0,2,0,3,,0,0,3,336,339,16
2020-05-14,47179,47179,66,2,66,2,1,0,7,3,6,0,59,-1,0,0,66,2480,2546,45
2020-05-14,47177,47177,14,1,14,1,0,0,5,0,0,0,9,1,0,0,14,1316,1330,14
2020-05-14,47175,47175,2,0,2,0,0,0,0,0,0,0,2,,0,0,2,279,281,1
2020-05-14,47173,47173,4,0,4,0,0,0,1,0,0,0,3,,0,0,4,368,372,7
2020-05-14,47171,47171,3,0,3,0,0,0,1,-1,0,0,2,1,0,0,3,364,367,6
2020-05-14,47169,47169,1382,1,1382,1,1,0,1339,1,13,0,40,,3,0,1382,1663,3045,18
2020-05-14,47167,47167,402,2,402,2,2,0,309,-3,18,0,91,5,2,0,402,2549,2951,56
2020-05-14,47099,47099,21,0,21,0,0,0,4,0,3,0,17,,0,0,21,1138,1159,29
2020-05-14,47163,47163,56,2,56,2,5,0,4,2,6,0,50,,2,0,56,2579,2635,36
2020-05-14,47161,47161,7,0,7,0,0,0,4,0,1,0,3,,0,0,7,264,271,7
2020-05-14,47159,47159,24,0,24,0,1,0,3,-2,1,0,20,2,1,0,24,652,676,14
2020-05-14,47157,47157,3542,67,3542,67,0,0,1368,-3,333,32,2093,64,81,6,3542,34177,37719,1422
2020-05-14,47155,47155,65,0,65,0,6,0,5,0,6,0,58,,2,0,65,2799,2864,31
2020-05-14,47153,47153,10,3,10,3,0,0,4,3,1,0,6,,0,0,10,770,780,11
2020-05-14,47151,47151,11,0,11,0,1,0,0,0,0,0,11,,0,0,11,467,478,6
2020-05-14,47149,47149,796,16,796,16,0,0,447,3,68,0,330,14,19,-1,796,8104,8900,209
2020-05-14,47145,47145,8,0,8,0,4,1,1,0,1,0,7,,0,0,8,2278,2286,33
2020-05-14,47097,47097,43,3,43,3,1,0,24,3,6,0,19,,0,0,43,2854,2897,108
2020-05-14,47121,47121,22,0,22,0,0,0,4,-1,3,0,18,1,0,0,22,369,391,12
2020-05-14,47093,47093,297,2,297,2,5,1,58,1,30,0,234,1,5,0,297,10614,10911,277
2020-05-14,47041,47041,28,0,28,0,0,0,11,-1,0,0,17,1,0,0,28,938,966,4
2020-05-14,47039,47039,5,1,5,1,0,0,0,0,0,0,5,1,0,0,5,235,240,4
2020-05-14,47037,47037,3745,122,3745,122,4,0,1571,40,308,9,2134,79,40,3,3745,24878,28623,880
2020-05-14,47035,47035,87,0,87,0,1,0,28,0,9,0,58,,1,0,87,2655,2742,55
2020-05-14,47033,47033,13,1,13,1,2,0,4,1,1,0,8,,1,0,13,394,407,8
2020-05-14,47031,47031,57,1,57,1,1,0,23,-1,5,0,34,2,0,0,57,1640,1697,65
2020-05-14,47029,47029,20,1,20,1,2,0,4,1,1,0,16,,0,0,20,714,734,6
2020-05-14,47027,47027,6,0,6,0,0,0,1,0,0,0,5,,0,0,6,312,318,7
2020-05-14,47025,47025,7,0,7,0,0,0,2,0,0,0,5,,0,0,7,527,534,34
2020-05-14,47023,47023,12,0,12,0,0,0,2,0,1,0,10,,0,0,12,409,421,3
2020-05-14,47021,47021,85,7,85,7,1,0,50,7,7,0,35,,0,0,85,1352,1437,53
2020-05-14,47019,47019,19,1,19,1,1,0,3,0,2,0,15,1,1,0,19,1076,1095,19
2020-05-14,47017,47017,23,1,23,1,5,0,6,1,2,0,16,,1,0,23,858,881,10
2020-05-14,47015,47015,13,0,13,0,0,0,4,0,2,0,9,,0,0,13,388,401,15
2020-05-14,47013,47013,17,0,17,0,1,0,0,0,2,0,16,,1,0,17,1061,1078,11
2020-05-14,47011,47011,80,5,80,5,0,0,21,-2,13,0,58,7,1,0,80,1777,1857,74
2020-05-14,47009,47009,75,1,75,1,5,0,14,0,4,0,58,1,3,0,75,2294,2369,34
2020-05-14,47007,47007,603,0,603,0,0,0,8,-2,5,0,594,2,1,0,603,3156,3759,12
2020-05-14,47005,47005,6,0,6,0,0,0,0,0,2,0,5,,1,0,6,637,643,3
2020-05-14,47003,47003,248,2,248,2,0,0,75,-11,10,1,169,12,4,1,248,1913,2161,55
2020-05-14,47095,47095,401,101,401,101,1,0,348,101,0,0,53,,0,0,401,1168,1569,113
2020-05-14,47043,47043,88,0,88,0,0,0,39,0,13,0,49,,0,0,88,1590,1678,47
2020-05-14,47045,47045,44,0,44,0,3,0,10,0,4,0,34,,0,0,44,1063,1107,15
2020-05-14,47001,47001,35,0,35,0,2,1,6,-1,3,0,28,1,1,0,35,3210,3245,61
2020-05-14,47049,47049,6,0,6,0,0,0,3,0,1,0,3,,0,0,6,506,512,11
2020-05-14,47047,47047,86,1,86,1,1,0,22,-1,13,0,62,1,2,1,86,1691,1777,54
2020-05-14,47089,47089,26,0,26,0,3,0,5,-1,0,0,21,1,0,0,26,1292,1318,23
2020-05-14,47087,47087,10,0,10,0,0,0,3,0,1,0,7,,0,0,10,501,511,14
2020-05-14,47085,47085,12,0,12,0,0,0,5,0,1,0,6,,1,0,12,456,468,7
2020-05-14,47083,47083,6,0,6,0,0,0,2,0,4,0,4,,0,0,6,224,230,7
2020-05-14,47081,47081,52,0,52,0,0,0,9,-1,2,0,43,1,0,0,52,735,787,19
2020-05-14,47079,47079,16,1,16,1,0,0,3,1,3,0,13,,0,0,16,936,952,10
2020-05-14,47077,47077,11,1,11,1,0,0,3,1,1,0,8,,0,0,11,768,779,10
2020-05-14,47075,47075,29,1,29,1,1,0,7,1,6,0,21,,1,0,29,560,589,9
2020-05-14,47073,47073,32,1,32,1,0,0,2,1,6,0,28,,2,0,32,1165,1197,21
2020-05-14,47091,47091,15,0,15,0,0,0,11,-1,0,0,4,1,0,0,15,1822,1837,41
2020-05-14,47069,47069,179,2,179,2,0,0,163,2,2,0,16,,0,0,179,4629,4808,1304
2020-05-14,47067,47067,0,0,0,0,0,0,0,0,0,0,,,0,0,0,104,104,3
2020-05-14,47065,47065,319,33,319,33,2,0,182,28,50,3,124,5,13,0,319,4711,5030,144
2020-05-14,47063,47063,25,0,25,0,4,0,6,0,4,0,17,,2,0,25,1790,1815,61
2020-05-14,47061,47061,30,0,30,0,0,0,5,0,10,0,24,,1,0,30,390,420,9
2020-05-14,47059,47059,46,-1,46,-1,0,0,3,-1,8,0,41,,2,0,46,1433,1479,33
2020-05-14,47057,47057,6,0,6,0,1,0,1,0,2,0,5,,0,0,6,444,450,17
2020-05-14,47055,47055,9,0,9,0,0,0,2,0,1,0,7,,0,0,9,737,746,17
2020-05-14,47053,47053,57,0,57,0,4,0,14,-1,4,0,42,1,1,0,57,1762,1819,22
2020-05-14,47051,47051,41,0,41,0,0,0,7,-1,5,0,33,1,1,0,41,1626,1667,50
2020-05-14,47071,47071,9,1,9,1,0,0,4,0,2,1,5,1,0,0,9,1039,1048,8
2020-05-15,47103,47103,16,0,16,0,0,0,3,0,2,0,13,,0,0,16,959,975,24
2020-05-15,47127,47127,3,0,3,0,0,0,0,0,0,0,3,,0,0,3,244,247,10
2020-05-15,47129,47129,12,0,12,0,0,0,6,0,0,0,6,,0,0,12,2760,2772,11
2020-05-15,47131,47131,17,0,17,0,1,0,3,0,1,0,13,,1,0,17,686,703,28
2020-05-15,47137,47137,1,0,1,0,0,0,1,0,0,0,,,0,0,1,207,208,3
2020-05-15,47133,47133,14,0,14,0,0,0,6,0,2,0,8,,0,0,14,863,877,19
2020-05-15,,47PEN,8,-12,8,-12,0,0,8,-12,0,0,,,0,0,8,31430,31438,462
2020-05-15,47135,47135,13,0,13,0,0,0,2,0,0,0,11,,0,0,13,125,138,6
2020-05-15,,47OOS,343,23,343,23,0,0,188,25,18,1,150,-2,5,0,343,46582,46925,803
2020-05-15,47125,47125,203,4,203,4,0,0,102,3,21,3,99,1,2,0,203,5329,5532,86
2020-05-15,47119,47119,60,0,60,0,0,0,21,-1,6,0,39,1,0,0,60,2246,2306,60
2020-05-15,47189,47189,316,4,316,4,0,0,118,4,27,0,190,,8,0,316,3853,4169,118
2020-05-15,47109,47109,12,0,12,0,0,0,1,0,1,0,11,,0,0,12,576,588,17
2020-05-15,47107,47107,123,0,123,0,0,0,62,-7,17,0,50,6,11,1,123,2099,2222,45
2020-05-15,47117,47117,25,0,25,0,0,0,4,0,5,0,20,,1,0,25,840,865,22
